cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.875,17.967435121536255,8,16.96087110042572
1,13.8,17.190603160858153,5,4.376205730438232
2,42.0,30.414522579738072,7,18.40313298361642
3,58.714285714285715,47.31677041734968,7,20.423897743225098
4,72.0,48.53635787963867,6,23.463642120361328
