epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
11,0.39828023625380216,2.4512190754525363,0.48484848484848486,0.4291666666666667,0.3682432432432433,0.41978021978021973,0.75,0.5,0.6,6,0.375,0.375,0.375,8,0.6,0.6,0.6,5,0.5,0.375,0.42857142857142855,8,0.4,1.0,0.5714285714285714,4,0.0,0.0,0.0,2,False
12,0.2974175477233618,2.755537432434997,0.5454545454545454,0.482987382987383,0.43557582668187,0.5117808219178082,0.5,0.6666666666666666,0.5714285714285714,6,0.4,0.5,0.4444444444444444,8,0.75,0.6,0.6666666666666666,5,0.8,0.5,0.6153846153846154,8,0.5,0.75,0.6,4,0.0,0.0,0.0,2,False
13,0.31164106728360796,2.8991778198255678,0.36363636363636365,0.27096171802054153,0.20436280137772678,0.3079688436189335,0.375,0.5,0.42857142857142855,6,0.2222222222222222,0.25,0.23529411764705882,8,0.4,0.8,0.5333333333333333,5,0.5,0.375,0.42857142857142855,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
14,0.287140019754161,2.7271832423122375,0.45454545454545453,0.3673789173789174,0.326530612244898,0.41683991683991684,0.4444444444444444,0.6666666666666666,0.5333333333333333,6,0.25,0.125,0.16666666666666666,8,1.0,0.2,0.3333333333333333,5,0.5,0.625,0.5555555555555556,8,0.4444444444444444,1.0,0.6153846153846154,4,0.0,0.0,0.0,2,False
15,0.27713639600786255,3.358884384820389,0.42424242424242425,0.363425925925926,0.27598152424942257,0.3337292161520189,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,0.2,0.25,0.2222222222222222,8,0.5714285714285714,0.8,0.6666666666666666,5,0.625,0.625,0.625,8,0.5,0.25,0.3333333333333333,4,0.0,0.0,0.0,2,False
16,0.28578940442397227,3.2447343958033317,0.3939393939393939,0.3922749363925835,0.26585094549499444,0.39223494275759074,0.36363636363636365,0.6666666666666666,0.47058823529411764,6,0.0,0.0,0.0,8,0.25,0.2,0.2222222222222222,5,0.8,0.5,0.6153846153846154,8,0.42857142857142855,0.75,0.5454545454545454,4,0.5,0.5,0.5,2,False
17,0.31100085495093105,3.3856284992811694,0.48484848484848486,0.4117424242424242,0.36610169491525424,0.4607843137254901,0.4444444444444444,0.6666666666666666,0.5333333333333333,6,0.25,0.125,0.16666666666666666,8,0.5,0.6,0.5454545454545454,5,0.625,0.625,0.625,8,0.5,0.75,0.6,4,0.0,0.0,0.0,2,False
18,0.22660587081791073,3.5922702469006307,0.42424242424242425,0.32952953908836263,0.2768166089965397,0.294627383015598,0.5,0.6666666666666666,0.5714285714285714,6,0.2222222222222222,0.25,0.23529411764705882,8,0.5,0.6,0.5454545454545454,5,0.625,0.625,0.625,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
19,0.26451133117105796,3.4370581802347617,0.3939393939393939,0.33306878306878307,0.2508513053348467,0.38136047134440276,0.4,0.6666666666666666,0.5,6,0.16666666666666666,0.125,0.14285714285714285,8,0.25,0.2,0.2222222222222222,5,0.5714285714285714,0.5,0.5333333333333333,8,0.5,0.75,0.6,4,0.0,0.0,0.0,2,False
20,0.2333779854626703,3.6558307258774057,0.42424242424242425,0.3785615256203491,0.2784810126582278,0.42944785276073616,0.2,0.16666666666666666,0.18181818181818182,6,0.2222222222222222,0.25,0.23529411764705882,8,1.0,0.4,0.5714285714285714,5,0.5,0.625,0.5555555555555556,8,0.5714285714285714,1.0,0.7272727272727273,4,0.0,0.0,0.0,2,False
21,0.305641117913067,3.9054760259720283,0.45454545454545453,0.40163540163540157,0.32576617480136205,0.39219934994582883,0.5,0.6666666666666666,0.5714285714285714,6,0.3,0.375,0.3333333333333333,8,0.5,0.4,0.4444444444444444,5,0.5,0.25,0.3333333333333333,8,0.5714285714285714,1.0,0.7272727272727273,4,0.0,0.0,0.0,2,False
22,0.292463400908769,3.9811495458211565,0.3333333333333333,0.29835164835164835,0.1833520809898762,0.2869806094182825,0.375,0.5,0.42857142857142855,6,0.14285714285714285,0.125,0.13333333333333333,8,0.375,0.6,0.46153846153846156,5,0.25,0.125,0.16666666666666666,8,0.5,0.75,0.6,4,0.0,0.0,0.0,2,False
23,0.31901611244275274,3.8173196627691417,0.42424242424242425,0.3807720057720057,0.2931228861330327,0.4248366013071896,0.375,0.5,0.42857142857142855,6,0.25,0.25,0.25,8,0.5,0.6,0.5454545454545454,5,0.5,0.25,0.3333333333333333,8,0.5714285714285714,1.0,0.7272727272727273,4,0.0,0.0,0.0,2,False
24,0.21210303440578837,4.050716897356544,0.3939393939393939,0.3333333333333333,0.26503340757238314,0.4076029567053854,0.4,0.6666666666666666,0.5,6,0.0,0.0,0.0,8,0.42857142857142855,0.6,0.5,5,0.5,0.25,0.3333333333333333,8,0.5,1.0,0.6666666666666666,4,0.0,0.0,0.0,2,False
25,0.24633944969355615,4.000255863767719,0.48484848484848486,0.43492063492063493,0.36681715575620777,0.5259668508287292,0.375,0.5,0.42857142857142855,6,0.16666666666666666,0.125,0.14285714285714285,8,0.5714285714285714,0.8,0.6666666666666666,5,0.6666666666666666,0.5,0.5714285714285714,8,0.6666666666666666,1.0,0.8,4,0.0,0.0,0.0,2,False
26,0.24743703208584714,4.1271805356566,0.48484848484848486,0.4306138306138306,0.3682432432432433,0.5259668508287292,0.42857142857142855,0.5,0.46153846153846156,6,0.2857142857142857,0.25,0.26666666666666666,8,0.5714285714285714,0.8,0.6666666666666666,5,0.6,0.375,0.46153846153846156,8,0.5714285714285714,1.0,0.7272727272727273,4,0.0,0.0,0.0,2,False
27,0.24248516636739012,4.279830819458399,0.45454545454545453,0.4935342435342435,0.3318335208098987,0.5100742311770943,0.4,0.6666666666666666,0.5,6,0.2,0.125,0.15384615384615385,8,0.5,0.6,0.5454545454545454,5,0.5,0.375,0.42857142857142855,8,0.6,0.75,0.6666666666666666,4,1.0,0.5,0.6666666666666666,2,False
28,0.20654632758365343,4.560516472594074,0.36363636363636365,0.32597402597402597,0.21783295711060957,0.39742212674543487,0.3333333333333333,0.5,0.4,6,0.16666666666666666,0.125,0.14285714285714285,8,0.4,0.4,0.4,5,0.3333333333333333,0.25,0.2857142857142857,8,0.5714285714285714,1.0,0.7272727272727273,4,0.0,0.0,0.0,2,False
29,0.2083897091219929,4.6883266793433105,0.48484848484848486,0.5103174603174603,0.3738839285714287,0.5141955835962145,0.4,0.6666666666666666,0.5,6,0.0,0.0,0.0,8,0.5714285714285714,0.8,0.6666666666666666,5,0.5,0.375,0.42857142857142855,8,0.6666666666666666,1.0,0.8,4,1.0,0.5,0.6666666666666666,2,False
30,0.17248206049038373,5.057502236800042,0.36363636363636365,0.33124522536287243,0.20980615735461794,0.2909090909090909,0.36363636363636365,0.6666666666666666,0.47058823529411764,6,0.0,0.0,0.0,8,0.5,0.6,0.5454545454545454,5,0.42857142857142855,0.375,0.4,8,0.6666666666666666,0.5,0.5714285714285714,4,0.0,0.0,0.0,2,False
31,0.23308019373938266,5.043442664503307,0.3939393939393939,0.4601190476190476,0.2499999999999999,0.36808510638297876,0.25,0.3333333333333333,0.2857142857142857,6,0.14285714285714285,0.125,0.13333333333333333,8,0.6666666666666666,0.4,0.5,5,0.375,0.375,0.375,8,0.6666666666666666,1.0,0.8,4,1.0,0.5,0.6666666666666666,2,False
32,0.2875038310711386,4.700357430819564,0.3939393939393939,0.44188034188034186,0.2609182530795072,0.42420937840785167,0.2857142857142857,0.3333333333333333,0.3076923076923077,6,0.0,0.0,0.0,8,0.5,0.8,0.6153846153846154,5,0.6,0.375,0.46153846153846156,8,0.5,0.75,0.6,4,1.0,0.5,0.6666666666666666,2,False
33,0.12821469100993124,4.760327120779169,0.42424242424242425,0.36736596736596744,0.2994413407821229,0.4818624796968056,0.3333333333333333,0.5,0.4,6,0.0,0.0,0.0,8,0.5,0.8,0.6153846153846154,5,0.6,0.375,0.46153846153846156,8,0.5714285714285714,1.0,0.7272727272727273,4,0.0,0.0,0.0,2,False
34,0.21513899682908214,5.758109910402966,0.36363636363636365,0.37727272727272726,0.2325581395348838,0.3905013192612137,0.4,0.6666666666666666,0.5,6,0.0,0.0,0.0,8,0.3,0.6,0.4,5,0.6666666666666666,0.25,0.36363636363636365,8,0.5,0.5,0.5,4,0.5,0.5,0.5,2,False
35,0.1712559910701795,5.166958619580405,0.5151515151515151,0.5629426129426129,0.40271493212669685,0.5872756933115824,0.4,0.6666666666666666,0.5,6,0.2,0.125,0.15384615384615385,8,0.5714285714285714,0.8,0.6666666666666666,5,0.5714285714285714,0.5,0.5333333333333333,8,1.0,0.75,0.8571428571428571,4,1.0,0.5,0.6666666666666666,2,False
36,0.2354432901014049,5.465380465652185,0.48484848484848486,0.4624819624819625,0.35591274397244543,0.44714038128249567,0.3333333333333333,0.3333333333333333,0.3333333333333333,6,0.3076923076923077,0.5,0.38095238095238093,8,0.6666666666666666,0.8,0.7272727272727273,5,0.5,0.25,0.3333333333333333,8,1.0,1.0,1.0,4,0.0,0.0,0.0,2,False
37,0.20312568521807955,4.908972138874163,0.3939393939393939,0.3697598697598698,0.2542372881355933,0.3710762331838565,0.25,0.3333333333333333,0.2857142857142857,6,0.0,0.0,0.0,8,0.5,0.8,0.6153846153846154,5,0.5,0.375,0.42857142857142855,8,0.8,1.0,0.8888888888888888,4,0.0,0.0,0.0,2,False
38,0.1317159933988745,5.760989538444711,0.3333333333333333,0.306343012864752,0.15874855156431045,0.22286042504307857,0.2857142857142857,0.3333333333333333,0.3076923076923077,6,0.26666666666666666,0.5,0.34782608695652173,8,0.5,0.4,0.4444444444444444,5,0.25,0.125,0.16666666666666666,8,0.6666666666666666,0.5,0.5714285714285714,4,0.0,0.0,0.0,2,False
39,0.1613160322369184,5.094747205775683,0.42424242424242425,0.45106560106560106,0.3002232142857144,0.37094281298299836,0.5,0.6666666666666666,0.5714285714285714,6,0.0,0.0,0.0,8,0.6,0.6,0.6,5,0.4,0.25,0.3076923076923077,8,0.5714285714285714,1.0,0.7272727272727273,4,0.5,0.5,0.5,2,False
40,0.17462532987504198,5.0273289320108505,0.5454545454545454,0.5835137085137084,0.438138479001135,0.5474492594624245,0.5,0.6666666666666666,0.5714285714285714,6,0.3333333333333333,0.25,0.2857142857142857,8,0.6666666666666666,0.8,0.7272727272727273,5,0.5,0.5,0.5,8,0.75,0.75,0.75,4,1.0,0.5,0.6666666666666666,2,False
