fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_1,tolerance_acc_1p5,loss
1,1.4711212603484882,1.9678540990629536,0.913919084743291,0.9585933055822691,0.9160695297018642,0.07355606301742441,0.27754046461161447,4.095981178982986,-3.540900249759757,0.6470588235294118,0.6470588235294118,1.129974238486851
2,1.4866210583484534,3.2696276197388716,0.7584063223946655,0.8780984068682731,0.8265780375749228,0.07433105291742267,0.3647990587985877,6.733256930619039,-6.003658813021863,0.8181818181818182,0.8181818181818182,1.0910618898581075
3,1.9213403896851973,3.5697904381047714,0.6657296775293657,0.8366635042985563,0.779981358756405,0.09606701948425986,0.8744127064040212,7.658053459187221,-5.909228046379179,0.6363636363636364,0.6363636363636364,1.5463871293296718
