epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_loss,is_best
1,2.125e-05,0.208955223880597,0.10821428571428571,-0.008233957978421191,-0.010973936899862924,0.25,0.21052631578947367,0.22857142857142856,19,0.19607843137254902,0.7692307692307693,0.3125,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.745913066792844,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.704384852178169,True
2,3.25e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6991029500961303,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7035406371559759,False
3,4.375e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6747443313029275,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7196300415077594,False
4,5.4999999999999995e-05,0.16417910447761194,0.09388209121245829,-0.012412304371289817,-0.05538053390814146,0.0,0.0,0.0,19,0.17777777777777778,0.6153846153846154,0.27586206896551724,13,0.13636363636363635,0.3333333333333333,0.1935483870967742,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6617821606237497,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7385226589260679,False
5,6.625e-05,0.11940298507462686,0.043243243243243246,-0.019339865910263043,0.0010166045408335211,0.0,0.0,0.0,19,0.0,0.0,0.0,13,0.12307692307692308,0.8888888888888888,0.21621621621621623,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6584145802170484,0.30303030303030304,0.21634615384615383,0.14814814814814814,0.13689482470784642,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.19230769230769232,0.8333333333333334,0.3125,6,0.7142857142857143,0.8333333333333334,0.7692307692307693,6,0.7592442734072907,True
6,7.75e-05,0.13432835820895522,0.047368421052631574,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,13,0.13432835820895522,1.0,0.23684210526315788,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6510502148030409,0.24242424242424243,0.07804878048780488,-0.037735849056603765,-0.04160688665710177,0.0,0.0,0.0,7,0.25,0.8888888888888888,0.3902439024390244,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7175770138249252,False
7,8.875e-05,0.1791044776119403,0.10827679782903663,0.042857142857142816,0.08374134729022453,0.0,0.0,0.0,19,0.3333333333333333,0.23076923076923078,0.2727272727272727,13,0.15517241379310345,1.0,0.26865671641791045,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6380214504341581,0.24242424242424243,0.11004784688995214,0.03395784543325531,0.014177215189873582,0.22580645161290322,1.0,0.3684210526315789,7,0.5,0.1111111111111111,0.18181818181818182,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.6960576011676981,False
8,0.0001,0.2835820895522388,0.18464649017501739,0.13780160857908852,0.31156778256546247,0.0,0.0,0.0,19,0.3333333333333333,0.9230769230769231,0.4897959183673469,13,0.20689655172413793,0.6666666666666666,0.3157894736842105,9,0.5,0.06666666666666667,0.11764705882352941,15,0.0,0.0,0.0,11,0.5769134560627723,0.24242424242424243,0.1250836120401338,0.0060240963855420215,0.11219232970807091,0.3684210526315789,1.0,0.5384615384615384,7,0.07142857142857142,0.1111111111111111,0.08695652173913043,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.6826630255188605,False
9,9.998052800596113e-05,0.5074626865671642,0.43630972044035066,0.37187500000000007,0.6645066273932254,0.6666666666666666,0.5263157894736842,0.5882352941176471,19,0.3888888888888889,0.5384615384615384,0.45161290322580644,13,0.5,0.5555555555555556,0.5263157894736842,9,0.5,0.8,0.6153846153846154,15,0.0,0.0,0.0,11,0.4942098299069191,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.917875595887502,False
10,9.992212734338192e-05,0.6119402985074627,0.5036041477901942,0.4930151338766007,0.7560224089635854,0.68,0.8947368421052632,0.7727272727272727,19,0.5,0.3076923076923077,0.38095238095238093,13,0.8333333333333334,0.5555555555555556,0.6666666666666666,9,0.5357142857142857,1.0,0.6976744186046512,15,0.0,0.0,0.0,11,0.42962659775321166,0.18181818181818182,0.06315789473684211,0.0011210762331838042,-0.025594149908592323,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.1875,1.0,0.3157894736842105,6,0.0,0.0,0.0,6,1.114344047657167,False
