epoch,train_loss,val_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_1,val_tolerance_acc_1p5,is_best
1,4.677939286813214,1.7981479045949087,2.09634940551989,3.36823248142598,0.7436147139684557,0.8735956292645528,0.8235469757723719,0.1048174702759945,0.8453973351102887,7.235806954623101,-5.545012284402523,0.5454545454545454,0.5454545454545454,True
2,2.4464662399013246,2.258921451437654,2.712841351826986,3.731917328360634,0.6852592271128226,0.8662017218311431,0.8379721803997952,0.13564206759134928,-1.523452563719316,5.153879173504924,-8.200784300943557,0.36363636363636365,0.36363636363636365,False
3,2.299035700266041,1.3385015458433014,1.728000035791686,3.3856551134539035,0.7409554798712875,0.8642523609816685,0.8022817036101217,0.0864000017895843,0.20553030570348105,6.829175614505128,-6.418115003098166,0.6666666666666666,0.6666666666666666,True
4,2.1047094340348127,1.5978888108818368,2.020848350091414,3.302061116623149,0.7535895099213723,0.8723036789137918,0.8443394955078118,0.1010424175045707,-0.5624304287361376,5.815037205793623,-6.939898063265898,0.5454545454545454,0.5454545454545454,False
5,1.9636155571510543,1.3519908390007913,1.747981613332575,3.7900791728234933,0.6753723240558129,0.8328262359326387,0.7550295230716809,0.08739908066662874,0.6292594057140928,7.954713909080219,-6.6961950976520335,0.7272727272727273,0.7272727272727273,False
6,1.827529113876879,1.7254740309527596,2.1555083430174626,3.5804749541606675,0.7102854823350642,0.8446589295937096,0.7647480566576014,0.10777541715087313,-0.3470951517422994,6.6375830940266995,-7.331773397511298,0.3939393939393939,0.3939393939393939,False
7,1.9405503837919946,1.684356176772042,2.068743915268869,3.798166345134569,0.6739854818542845,0.838434709377085,0.7376031869865822,0.10343719576344346,1.0178700504880962,8.189972621719273,-6.154232520743081,0.6363636363636364,0.6363636363636364,False
8,1.6994952743919334,1.9418051732421824,2.3874597743605124,3.739932890947253,0.6839057492871399,0.8407812894586756,0.7759746385585784,0.11937298871802562,-0.9973363239656795,6.067483141972419,-8.062155789903779,0.42424242424242425,0.42424242424242425,False
9,1.6337142311221924,1.732476036736008,2.1648249355229465,3.9438972270298427,0.6484879992446264,0.8136556739592535,0.7245334349227582,0.10824124677614733,0.32937104232383496,8.032405454221434,-7.373663369573764,0.5454545454545454,0.5454545454545454,False
10,1.607034329321254,1.8004078375401371,2.168275358098926,3.9399100996003242,0.649198370036033,0.8173402731366768,0.7516783045937774,0.1084137679049463,0.6527129249139265,8.2682291585863,-6.9628033087584456,0.5454545454545454,0.5454545454545454,False
11,1.6091335385945158,2.357296818393198,2.745678964889411,4.366415377607005,0.5691371262755172,0.7704860116896235,0.6965507606322632,0.13728394824447054,-0.9772502635464524,7.363825636211837,-9.318326163304741,0.3939393939393939,0.3939393939393939,False
12,1.5328071873875992,1.9705291035839103,2.3130078695037146,4.050697775357878,0.6291923707794885,0.8052859014393821,0.7319061155741461,0.11565039347518573,0.6601539398684646,8.493376575015247,-7.173068695278317,0.5757575757575758,0.5757575757575758,False
13,1.4296895381526566,2.7036933011022595,3.1165569523970285,4.576695630372689,0.5266383827808602,0.7607676606123319,0.7066044160659739,0.1558278476198514,-1.5151244320652701,6.949384869916382,-9.979633734046923,0.3333333333333333,0.3333333333333333,False
14,1.33361371935007,1.989476000788537,2.3818545666607944,4.024417992899346,0.6339881535292622,0.8038089207611041,0.7396139180733243,0.11909272833303972,0.505574056596467,8.330942491806608,-7.3197943786136745,0.5757575757575758,0.5757575757575758,False
15,1.262424003247598,2.0430937493558634,2.4456055381081323,4.091643294808105,0.6216580405127519,0.795059378717805,0.7247009958466534,0.12228027690540662,-0.1543614539233121,7.85955039603076,-8.168273303877385,0.42424242424242425,0.42424242424242425,False
16,1.1328353404896843,2.2595183873266884,2.694892496773691,3.9358620638518373,0.6499188575539034,0.8377710941204021,0.8280860858899795,0.13474462483868455,1.4952100587613655,8.631159869694551,-5.64073975217182,0.42424242424242425,0.42424242424242425,False
17,1.1737013837517198,1.8435360692159244,2.195354430061398,3.7172935985728093,0.6877210533927216,0.8339155296397401,0.8269131594227132,0.1097677215030699,-0.2698730058742292,6.996796334187045,-7.536542345935504,0.5454545454545454,0.5454545454545454,False
18,1.0459673308614474,1.9734587413653957,2.3916651900067474,3.692213157450288,0.6919207067723626,0.835934504928389,0.8255726720315517,0.11958325950033737,-0.5510117957989374,6.604685953687762,-7.706709545285637,0.42424242424242425,0.42424242424242425,False
19,1.1424963011077387,1.9415300512121934,2.3449124964800747,3.881133327658441,0.6595870270027908,0.8189179034720836,0.7803312225798531,0.11724562482400373,-0.6489705858808575,6.850951700523963,-8.148892872285678,0.48484848484848486,0.48484848484848486,False
20,1.0495239383768087,1.8735107867385854,2.1541653663823097,3.7539409743920698,0.6815334248794257,0.8395433559687826,0.8220538926297529,0.10770826831911548,0.6751257695934989,7.912882721657095,-6.562631182470097,0.6060606060606061,0.6060606060606061,False
21,0.9023993051541386,2.0410960621680276,2.434948646661007,3.808414426391119,0.6722238262101807,0.8360883848215505,0.8243997455642854,0.12174743233305034,1.0672911297191272,8.232668900108967,-6.098086640670712,0.5151515151515151,0.5151515151515151,False
22,0.9624831489514356,1.9137890051034363,2.349372137676586,3.686873344126687,0.6928111734128177,0.8361586295437924,0.8312697434439879,0.11746860688382929,0.5296736738898538,7.68098309607795,-6.621635748298242,0.45454545454545453,0.45454545454545453,False
23,0.9420717075244704,1.8330880431289023,2.2510455973220593,3.431189684476524,0.7339407066741828,0.8578228907527347,0.8374694976281095,0.11255227986610297,0.2558513500473716,6.962260722917649,-6.450558022822906,0.42424242424242425,0.42424242424242425,False
24,0.9477776768788769,1.9593010061053615,2.3215313571872134,3.7667408586970335,0.6793579591895684,0.8247670262339224,0.8103246279570903,0.11607656785936067,-0.03629262880845503,7.346176759633771,-7.41876201725068,0.5454545454545454,0.5454545454545454,False
25,0.9041114647145295,2.2949918790071298,2.682808381138426,3.730386368412245,0.6855174089739045,0.8433840231596872,0.8170270649128976,0.13414041905692128,0.5074685956492568,7.75105639784117,-6.736119206542655,0.36363636363636365,0.36363636363636365,False
26,0.9685068787330419,2.132317112180207,2.5109007250178945,3.485347144089976,0.7254755313680836,0.864299596950159,0.8317724262156734,0.12554503625089472,0.35386445666804456,7.149844634550468,-6.442115721214379,0.36363636363636365,0.36363636363636365,False
27,0.955710248486023,1.8475020347106637,2.1443349917729697,3.39712288657587,0.7391976547236687,0.8706860227152947,0.851041932463619,0.10721674958864849,0.8599534865581628,7.301446270290471,-5.581539297174146,0.5454545454545454,0.5454545454545454,False
28,0.9203726816310811,2.075193140853309,2.4345139409556533,3.706129088000322,0.6895940321734008,0.8435928014524842,0.821216088010277,0.12172569704778266,-0.9261916081110636,6.107331113790407,-7.959714330012535,0.45454545454545453,0.45454545454545453,False
29,0.8553107065792701,2.1300462556156243,2.5448293649789058,3.7457102884550277,0.6829283987647088,0.8312317382608784,0.7493324516592449,0.12724146824894528,-0.1705171014323379,7.163463867079633,-7.504498069944308,0.42424242424242425,0.42424242424242425,False
30,0.7976355046701076,2.167137582645272,2.6258523283582744,3.7598870978747514,0.6805237439452746,0.8285786424284385,0.7984278023605326,0.13129261641791373,0.45124223376765393,7.767355800517234,-6.864871332981926,0.36363636363636365,0.36363636363636365,False
31,0.8037721995912974,1.9616898035179033,2.385826753847527,3.6458713498935165,0.699605720655099,0.8381940984085524,0.817362186760688,0.11929133769237635,0.32149233962550305,7.439563808990009,-6.796579129739003,0.3939393939393939,0.3939393939393939,False
32,0.8048717803622952,2.0295491739938205,2.3945149797381777,3.8578649168051284,0.6636565213524539,0.8300365344046285,0.8163568212173168,0.11972574898690888,1.0526087789824514,8.327123490033852,-6.221905932068949,0.45454545454545453,0.45454545454545453,False
