cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.8571428571428572,4.714582605021341,7,3.234302955014365
1,5.833333333333333,4.9567914207776385,6,1.0004632274309795
2,12.571428571428571,12.970048086983818,7,1.0176800319126673
3,17.22222222222222,17.078318701850044,9,1.3113121456570096
4,19.25,16.886117100715637,4,2.363882899284363
