fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_5,tolerance_acc_10,loss
1,7.237527693019194,9.959809057641179,0.8712082995405745,0.9342951534177761,0.8885571666581966,0.07237527693019194,-0.8009190138648538,18.657086507777297,-20.258924535507003,0.5294117647058824,0.6764705882352942,7.104507500634474
2,7.374833078095407,10.49048046639189,0.8551624809077234,0.9257554362506331,0.8838287234372123,0.07374833078095407,-1.1490359595327666,19.288595299200143,-21.586667218265678,0.6666666666666666,0.696969696969697,7.306703145094592
3,6.4337452108209785,8.884081720290078,0.8734009261304903,0.9386458135425702,0.9200650356749333,0.06433745210820979,0.25199492772420246,17.657788867565444,-17.15379901211704,0.6363636363636364,0.7878787878787878,6.307356316393072
