epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,is_best
1,1.5954604033267858,1.58334478560616,0.17647058823529413,0.06,0.0,0.0,0.0,0.0,0.0,11,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,True
2,1.3225034417528094,1.4834112353184643,0.38235294117647056,0.26660564454614794,0.2171052631578947,0.40546448087431686,0.75,0.5454545454545454,0.631578947368421,11,0.2222222222222222,0.3333333333333333,0.26666666666666666,6,0.0,0.0,0.0,5,0.29411764705882354,0.8333333333333334,0.43478260869565216,6,0.0,0.0,0.0,6,True
3,0.9037233533281268,1.8757428021991953,0.38235294117647056,0.3428910958322723,0.2239130434782609,0.4504692387904067,0.7142857142857143,0.45454545454545453,0.5555555555555556,11,0.125,0.16666666666666666,0.14285714285714285,6,0.0,0.0,0.0,5,0.36363636363636365,0.6666666666666666,0.47058823529411764,6,0.6,0.5,0.5454545454545454,6,False
4,0.6832982224647445,2.0427319143186597,0.47058823529411764,0.4674509803921568,0.34615384615384615,0.49504950495049516,1.0,0.36363636363636365,0.5333333333333333,11,0.3333333333333333,0.6666666666666666,0.4444444444444444,6,0.25,0.2,0.2222222222222222,5,0.36363636363636365,0.6666666666666666,0.47058823529411764,6,1.0,0.5,0.6666666666666666,6,False
5,0.474248542072195,2.4326798763783537,0.4117647058823529,0.4282864022802103,0.265658747300216,0.41832229580573954,0.6666666666666666,0.36363636363636365,0.47058823529411764,11,0.15384615384615385,0.3333333333333333,0.21052631578947367,6,0.25,0.2,0.2222222222222222,5,0.5,0.6666666666666666,0.5714285714285714,6,1.0,0.5,0.6666666666666666,6,False
6,0.34404962113258813,2.83340916012359,0.47058823529411764,0.47843776106934,0.33187772925764203,0.4539614561027837,0.625,0.45454545454545453,0.5263157894736842,11,0.2,0.3333333333333333,0.25,6,0.5,0.4,0.4444444444444444,5,0.5,0.6666666666666666,0.5714285714285714,6,0.75,0.5,0.6,6,False
7,0.26054261852846,3.197981406244285,0.4117647058823529,0.39227614490772383,0.2592592592592593,0.39689578713968965,0.625,0.45454545454545453,0.5263157894736842,11,0.2,0.3333333333333333,0.25,6,0.3333333333333333,0.4,0.36363636363636365,5,0.5,0.6666666666666666,0.5714285714285714,6,0.5,0.16666666666666666,0.25,6,False
8,0.1668939466390646,3.9455178771565174,0.35294117647058826,0.35012683223209534,0.1834061135371179,0.33789473684210536,0.5,0.36363636363636365,0.42105263157894735,11,0.1111111111111111,0.16666666666666666,0.13333333333333333,6,0.25,0.2,0.2222222222222222,5,0.375,0.5,0.42857142857142855,6,0.6,0.5,0.5454545454545454,6,False
9,0.10363153059651718,4.011808339421987,0.4411764705882353,0.4457575757575757,0.30686695278969955,0.4012806830309499,0.8,0.36363636363636365,0.5,11,0.2,0.3333333333333333,0.25,6,0.4,0.4,0.4,5,0.4444444444444444,0.6666666666666666,0.5333333333333333,6,0.6,0.5,0.5454545454545454,6,False
10,0.06690866197906246,4.217316726026269,0.5,0.4930316742081448,0.3784946236559139,0.4452631578947368,0.8333333333333334,0.45454545454545453,0.5882352941176471,11,0.3333333333333333,0.5,0.4,6,0.5,0.8,0.6153846153846154,5,0.5,0.3333333333333333,0.4,6,0.42857142857142855,0.5,0.46153846153846156,6,False
11,0.04697216389709002,4.540473567668745,0.5,0.5027972027972029,0.36830601092896176,0.45802337938363447,0.5555555555555556,0.45454545454545453,0.5,11,0.2857142857142857,0.3333333333333333,0.3076923076923077,6,0.5,0.8,0.6153846153846154,5,0.6,0.5,0.5454545454545454,6,0.6,0.5,0.5454545454545454,6,False
12,0.04851019384910945,4.900888637598066,0.5,0.5115983363042187,0.38049303322615224,0.4397528321318228,0.8,0.36363636363636365,0.5,11,0.2727272727272727,0.5,0.35294117647058826,6,0.6666666666666666,0.8,0.7272727272727273,5,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.4444444444444444,0.6666666666666666,0.5333333333333333,6,False
13,0.038208097966355235,4.942008675732744,0.5,0.490995670995671,0.3655323819978047,0.42250530785562623,0.6,0.5454545454545454,0.5714285714285714,11,0.16666666666666666,0.16666666666666666,0.16666666666666666,6,0.4444444444444444,0.8,0.5714285714285714,5,0.75,0.5,0.6,6,0.6,0.5,0.5454545454545454,6,False
14,0.015745669339767027,4.928637000777192,0.47058823529411764,0.4723789935554642,0.3419354838709677,0.43211206896551735,0.8333333333333334,0.45454545454545453,0.5882352941176471,11,0.2222222222222222,0.3333333333333333,0.26666666666666666,6,0.375,0.6,0.46153846153846156,5,0.5,0.5,0.5,6,0.6,0.5,0.5454545454545454,6,False
15,0.025163305774854376,4.988566625081148,0.47058823529411764,0.4707902554961379,0.3362255965292842,0.4357601713062098,0.7142857142857143,0.45454545454545453,0.5555555555555556,11,0.2727272727272727,0.5,0.35294117647058826,6,0.4,0.4,0.4,5,0.5,0.5,0.5,6,0.6,0.5,0.5454545454545454,6,False
16,0.021305890859168192,5.055648644774095,0.47058823529411764,0.46806526806526805,0.3447537473233404,0.4446786090621707,1.0,0.45454545454545453,0.625,11,0.3,0.5,0.375,6,0.2857142857142857,0.4,0.3333333333333333,5,0.6,0.5,0.5454545454545454,6,0.42857142857142855,0.5,0.46153846153846156,6,False
17,0.004059047298711687,5.6551713862998865,0.4117647058823529,0.4105050505050505,0.2632719393282774,0.40947368421052643,0.7142857142857143,0.45454545454545453,0.5555555555555556,11,0.1111111111111111,0.16666666666666666,0.13333333333333333,6,0.3333333333333333,0.4,0.36363636363636365,5,0.5,0.5,0.5,6,0.5,0.5,0.5,6,False
18,0.021442006938920684,5.856544109618463,0.4411764705882353,0.4568253968253968,0.3023758099352052,0.4181818181818182,0.7142857142857143,0.45454545454545453,0.5555555555555556,11,0.1111111111111111,0.16666666666666666,0.13333333333333333,6,0.3333333333333333,0.6,0.42857142857142855,5,1.0,0.5,0.6666666666666666,6,0.5,0.5,0.5,6,False
19,0.0032238696531464365,5.611097373206661,0.4411764705882353,0.4478542510121457,0.2978260869565217,0.42189160467587683,0.75,0.5454545454545454,0.631578947368421,11,0.1111111111111111,0.16666666666666666,0.13333333333333333,6,0.25,0.4,0.3076923076923077,5,1.0,0.5,0.6666666666666666,6,0.5,0.5,0.5,6,False
20,0.0029722806827016434,5.854150697972727,0.38235294117647056,0.39883792677910324,0.23225806451612896,0.39219934994582883,0.6666666666666666,0.36363636363636365,0.47058823529411764,11,0.1,0.16666666666666666,0.125,6,0.25,0.4,0.3076923076923077,5,0.6,0.5,0.5454545454545454,6,0.6,0.5,0.5454545454545454,6,False
21,0.001565071270049131,6.222918414249387,0.4117647058823529,0.4157575757575758,0.275825346112886,0.406113537117904,1.0,0.36363636363636365,0.5333333333333333,11,0.25,0.5,0.3333333333333333,6,0.14285714285714285,0.2,0.16666666666666666,5,0.5,0.5,0.5,6,0.6,0.5,0.5454545454545454,6,False
22,0.001344337139124661,6.3404229634057305,0.38235294117647056,0.39329258976317794,0.23717948717948723,0.3848684210526315,0.8,0.36363636363636365,0.5,11,0.18181818181818182,0.3333333333333333,0.23529411764705882,6,0.2222222222222222,0.4,0.2857142857142857,5,0.5,0.3333333333333333,0.4,6,0.6,0.5,0.5454545454545454,6,False
23,0.008183329943215016,5.75936757817724,0.4117647058823529,0.43184491978609624,0.26724137931034475,0.42151481888035125,0.6666666666666666,0.36363636363636365,0.47058823529411764,11,0.1,0.16666666666666666,0.125,6,0.3333333333333333,0.4,0.36363636363636365,5,0.4444444444444444,0.6666666666666666,0.5333333333333333,6,1.0,0.5,0.6666666666666666,6,False
24,0.057163545222323996,5.717053061944456,0.47058823529411764,0.48686743596960314,0.3326063249727371,0.4181818181818182,0.625,0.45454545454545453,0.5263157894736842,11,0.18181818181818182,0.3333333333333333,0.23529411764705882,6,0.4,0.4,0.4,5,0.8,0.6666666666666666,0.7272727272727273,6,0.6,0.5,0.5454545454545454,6,False
25,0.05365894387397581,6.504527395493963,0.4117647058823529,0.4042375168690958,0.2584514721919302,0.4124860646599777,0.625,0.45454545454545453,0.5263157894736842,11,0.25,0.5,0.3333333333333333,6,0.2,0.2,0.2,5,0.42857142857142855,0.5,0.46153846153846156,6,1.0,0.3333333333333333,0.5,6,False
