epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_loss,is_best
1,2.125e-05,0.19696969696969696,0.08266666666666667,-0.05679758308157101,-0.027531956735496577,0.1,0.06666666666666667,0.08,15,0.21428571428571427,0.75,0.3333333333333333,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.72674081325531,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.698898836444406,True
2,3.25e-05,0.24242424242424243,0.07804878048780488,0.0,0.0,0.0,0.0,0.0,15,0.24242424242424243,1.0,0.3902439024390244,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6869719801527081,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7156290610631307,False
3,4.375e-05,0.24242424242424243,0.07804878048780488,0.0,0.0,0.0,0.0,0.0,15,0.24242424242424243,1.0,0.3902439024390244,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6566927487199957,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7487623441453074,False
4,5.4999999999999995e-05,0.22727272727272727,0.09887323943661971,0.0032573289902280145,0.05019305019305009,0.0,0.0,0.0,15,0.2545454545454545,0.875,0.39436619718309857,16,0.09090909090909091,0.1111111111111111,0.1,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6409862276279565,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7835625283858355,False
5,6.625e-05,0.13636363636363635,0.049315068493150684,-0.003735325506937004,0.0014582573824279965,0.0,0.0,0.0,15,0.0,0.0,0.0,16,0.140625,1.0,0.2465753424657534,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6376701965476528,0.17647058823529413,0.06315789473684211,0.002096436058700246,0.027820710973724738,0.0,0.0,0.0,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.1875,1.0,0.3157894736842105,6,0.8140836549740211,False
6,7.75e-05,0.13636363636363635,0.048,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,16,0.13636363636363635,1.0,0.24,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6352845000498223,0.35294117647058826,0.288034188034188,0.2142857142857143,0.29321663019693656,0.0,0.0,0.0,11,0.4166666666666667,0.8333333333333334,0.5555555555555556,6,0.0,0.0,0.0,5,0.25,0.8333333333333334,0.38461538461538464,6,1.0,0.3333333333333333,0.5,6,0.818994243705974,True
7,8.875e-05,0.25757575757575757,0.15655655655655656,0.10539419087136914,0.24056094929881333,0.0,0.0,0.0,15,0.42857142857142855,0.5625,0.4864864864864865,16,0.17777777777777778,0.8888888888888888,0.2962962962962963,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6170258070483352,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7217393753575344,False
8,0.0001,0.3181818181818182,0.20789185239313115,0.14728682170542629,0.42327857392520096,0.0,0.0,0.0,15,0.42424242424242425,0.875,0.5714285714285714,16,0.2,0.5555555555555556,0.29411764705882354,9,0.25,0.13333333333333333,0.17391304347826086,15,0.0,0.0,0.0,11,0.5408847292264303,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7909956776628307,False
9,9.998052800596113e-05,0.5454545454545454,0.4654959349593496,0.41385435168738893,0.6771852319343641,0.7,0.4666666666666667,0.56,15,0.5,0.75,0.6,16,0.6666666666666666,0.4444444444444444,0.5333333333333333,9,0.5,0.8666666666666667,0.6341463414634146,15,0.0,0.0,0.0,11,0.4550826668739319,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.8647736450036366,False
10,9.992212734338192e-05,0.6363636363636364,0.5561688311688312,0.531360946745562,0.7614457831325301,0.6666666666666666,0.8,0.7272727272727273,15,0.625,0.625,0.625,16,1.0,0.5555555555555556,0.7142857142857143,9,0.5555555555555556,1.0,0.7142857142857143,15,0.0,0.0,0.0,11,0.4010520268570293,0.3235294117647059,0.10476190476190476,0.01882057716436636,0.03409090909090906,0.3548387096774194,1.0,0.5238095238095238,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.8723249459967893,False
