epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_loss,is_best
1,2.125e-05,0.208955223880597,0.0875251509054326,0.003647586980920492,-0.03271469015413642,0.1111111111111111,0.05263157894736842,0.07142857142857142,19,0.22413793103448276,1.0,0.36619718309859156,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.7459528851864943,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.705814697525718,True
2,3.25e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6987845349667677,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7046942556747282,False
3,4.375e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6739841776107675,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7032052413381712,False
4,5.4999999999999995e-05,0.13432835820895522,0.07447306791569086,-0.0519761775852734,-0.06490066225165547,0.0,0.0,0.0,19,0.14583333333333334,0.5384615384615384,0.22950819672131148,13,0.10526315789473684,0.2222222222222222,0.14285714285714285,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6609817077864462,0.24242424242424243,0.08888888888888888,-0.026119402985074425,-0.05600000000000005,0.0,0.0,0.0,7,0.2962962962962963,0.8888888888888888,0.4444444444444444,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7131036635601159,True
5,6.625e-05,0.11940298507462686,0.04444444444444444,-0.021447028423772663,0.0020311442112391775,0.0,0.0,0.0,19,0.0,0.0,0.0,13,0.12698412698412698,0.8888888888888888,0.2222222222222222,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6555139986436759,0.18181818181818182,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.18181818181818182,1.0,0.3076923076923077,6,0.7414551079875291,False
6,7.75e-05,0.14925373134328357,0.09517241379310346,0.0007849293563578774,0.09825033647375492,0.0,0.0,0.0,19,0.25,0.3076923076923077,0.27586206896551724,13,0.11764705882352941,0.6666666666666666,0.2,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6417454712426485,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.715799064828892,False
7,8.875e-05,0.22388059701492538,0.1321138211382114,0.06994127068873479,0.2296283952674555,0.0,0.0,0.0,19,0.2857142857142857,0.7692307692307693,0.4166666666666667,13,0.15625,0.5555555555555556,0.24390243902439024,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6085600508682764,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7562436352474521,False
8,0.0001,0.26865671641791045,0.19629931972789114,0.10104052573932099,0.3438754214159576,0.0,0.0,0.0,19,0.2777777777777778,0.7692307692307693,0.40816326530612246,13,0.1875,0.3333333333333333,0.24,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,15,0.0,0.0,0.0,11,0.5728960126193602,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7764149392494047,False
9,9.998052800596113e-05,0.31343283582089554,0.22337439480296623,0.1462603878116343,0.40764130091569317,0.0,0.0,0.0,19,0.2777777777777778,0.7692307692307693,0.40816326530612246,13,0.2222222222222222,0.2222222222222222,0.2222222222222222,9,0.4090909090909091,0.6,0.4864864864864865,15,0.0,0.0,0.0,11,0.5562472510693678,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.8192762543456723,False
10,9.992212734338192e-05,0.3880597014925373,0.2927990708478513,0.22750281214848156,0.4979354641382475,0.8,0.21052631578947367,0.3333333333333333,19,0.3548387096774194,0.8461538461538461,0.5,13,0.2,0.1111111111111111,0.14285714285714285,9,0.38461538461538464,0.6666666666666666,0.4878048780487805,15,0.0,0.0,0.0,11,0.5350159830121851,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.8340877336083037,False
