epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
1,0.15634124719920628,1.669519607229706,0.5,0.28269878269878274,0.33639494833524686,0.5681293302540416,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.5833333333333334,0.7,0.6363636363636364,10,0.0,0.0,0.0,3,0.4444444444444444,1.0,0.6153846153846154,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,True
2,0.00013156244549463735,1.7216743404593537,0.5294117647058824,0.29668276972624796,0.3739930955120828,0.6069364161849712,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.6153846153846154,0.8,0.6956521739130435,10,0.0,0.0,0.0,3,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
3,4.70365267013984e-05,1.7545988432953463,0.5294117647058824,0.29668276972624796,0.3739930955120828,0.6069364161849712,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.6153846153846154,0.8,0.6956521739130435,10,0.0,0.0,0.0,3,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
4,2.756937066388131e-05,1.811704520716825,0.5294117647058824,0.29668276972624796,0.3739930955120828,0.6069364161849712,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.6153846153846154,0.8,0.6956521739130435,10,0.0,0.0,0.0,3,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
5,1.6157109105577805e-05,1.8547725130228654,0.5294117647058824,0.29668276972624796,0.3739930955120828,0.6069364161849712,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.6153846153846154,0.8,0.6956521739130435,10,0.0,0.0,0.0,3,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
6,1.4231107576795858e-05,1.8969654439044568,0.5294117647058824,0.29668276972624796,0.3739930955120828,0.6069364161849712,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.6153846153846154,0.8,0.6956521739130435,10,0.0,0.0,0.0,3,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
7,7.4972497811653044e-06,1.9603154512889245,0.5294117647058824,0.29668276972624796,0.3739930955120828,0.6069364161849712,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.6153846153846154,0.8,0.6956521739130435,10,0.0,0.0,0.0,3,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
8,6.440325998225646e-06,1.9868266032679993,0.5294117647058824,0.29668276972624796,0.3739930955120828,0.6069364161849712,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.6153846153846154,0.8,0.6956521739130435,10,0.0,0.0,0.0,3,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
9,5.426080009165805e-06,2.0091696665978387,0.5294117647058824,0.29668276972624796,0.3739930955120828,0.6069364161849712,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.6153846153846154,0.8,0.6956521739130435,10,0.0,0.0,0.0,3,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
10,3.8115041005803873e-06,2.023429462327348,0.5294117647058824,0.29668276972624796,0.3739930955120828,0.6069364161849712,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.6153846153846154,0.8,0.6956521739130435,10,0.0,0.0,0.0,3,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
11,3.317710269299704e-06,2.0249316919252607,0.5294117647058824,0.29668276972624796,0.3739930955120828,0.6069364161849712,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,0.6153846153846154,0.8,0.6956521739130435,10,0.0,0.0,0.0,3,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,False
