fold,accuracy,macro_f1,cohen_kappa,weighted_kappa,precision_c0,recall_c0,f1_c0,support_c0,precision_c1,recall_c1,f1_c1,support_c1,precision_c2,recall_c2,f1_c2,support_c2,precision_c3,recall_c3,f1_c3,support_c3,precision_c4,recall_c4,f1_c4,support_c4,precision_c5,recall_c5,f1_c5,support_c5,loss
1,0.5,0.21639180409795103,0.31678486997635935,0.5908543922984356,0.0,0.0,0.0,6,0.5263157894736842,1.0,0.6896551724137931,10,0.0,0.0,0.0,3,0.4666666666666667,0.875,0.6086956521739131,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,1.3296722499763265
2,0.5454545454545454,0.4643981749244907,0.42641946697566624,0.7060133630289532,0.2857142857142857,0.3333333333333333,0.3076923076923077,6,0.5,0.5555555555555556,0.5263157894736842,9,1.0,0.4,0.5714285714285714,5,0.7142857142857143,0.7142857142857143,0.7142857142857143,7,0.5714285714285714,0.8,0.6666666666666666,5,0.0,0.0,0.0,1,1.0488323072592418
3,0.3939393939393939,0.1752873563218391,0.19999999999999996,0.46808510638297873,0.0,0.0,0.0,6,0.38095238095238093,1.0,0.5517241379310345,8,0.0,0.0,0.0,5,0.4166666666666667,0.625,0.5,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,1.2118581520788598
