epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_precision_c5,train_recall_c5,train_f1_c5,train_support_c5,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,val_loss,is_best
1,2.125e-05,0.2537313432835821,0.06910569105691057,-0.032675709001232844,-0.015151515151515138,0.0,0.0,0.0,12,0.2698412698412698,0.8947368421052632,0.4146341463414634,19,0.0,0.0,0.0,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.9844021089041411,0.18181818181818182,0.05128205128205129,0.0,0.0,0.18181818181818182,1.0,0.3076923076923077,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7244145430699743,True
2,3.25e-05,0.2835820895522388,0.07364341085271318,0.0,0.0,0.0,0.0,0.0,12,0.2835820895522388,1.0,0.4418604651162791,19,0.0,0.0,0.0,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.938618710859498,0.18181818181818182,0.05128205128205129,0.0,0.0,0.18181818181818182,1.0,0.3076923076923077,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.6962592871502192,False
3,4.375e-05,0.2835820895522388,0.07364341085271318,0.0,0.0,0.0,0.0,0.0,12,0.2835820895522388,1.0,0.4418604651162791,19,0.0,0.0,0.0,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.8724358882477035,0.18181818181818182,0.05128205128205129,0.0,0.0,0.18181818181818182,1.0,0.3076923076923077,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7108710322115156,False
4,5.4999999999999995e-05,0.11940298507462686,0.036036036036036036,-0.002790461694571311,-0.010627356873500249,0.0,0.0,0.0,12,0.0,0.0,0.0,19,0.12121212121212122,1.0,0.21621621621621623,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.8288573088930614,0.18181818181818182,0.05128205128205129,0.0,0.0,0.18181818181818182,1.0,0.3076923076923077,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.7442221857080555,False
5,6.625e-05,0.11940298507462686,0.035555555555555556,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,19,0.11940298507462686,1.0,0.21333333333333335,8,0.0,0.0,0.0,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.816989581976364,0.06060606060606061,0.019047619047619046,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.06060606060606061,1.0,0.11428571428571428,2,0.7858867969175782,False
6,7.75e-05,0.14925373134328357,0.06878650227125244,0.02001539645881445,-0.007774209903667506,0.0,0.0,0.0,12,0.0,0.0,0.0,19,0.13559322033898305,1.0,0.23880597014925373,8,0.25,0.13333333333333333,0.17391304347826086,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.7805502759876536,0.06060606060606061,0.019047619047619046,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,4,0.06060606060606061,1.0,0.11428571428571428,2,0.7920872053714714,False
7,8.875e-05,0.22388059701492538,0.11268556005398112,0.08122362869198319,0.11871095034528112,0.0,0.0,0.0,12,0.0,0.0,0.0,19,0.18181818181818182,1.0,0.3076923076923077,8,0.30434782608695654,0.4666666666666667,0.3684210526315789,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.7936149985042971,0.15151515151515152,0.11574074074074074,0.05327868852459028,0.19240506329113938,0.0,0.0,0.0,6,0.0,0.0,0.0,8,0.15384615384615385,0.4,0.2222222222222222,5,0.0,0.0,0.0,8,0.25,0.25,0.25,4,0.125,1.0,0.2222222222222222,2,0.7521789732605519,True
8,0.0001,0.3283582089552239,0.1805128205128205,0.16180150125104253,0.3265776898994892,0.0,0.0,0.0,12,0.5769230769230769,0.7894736842105263,0.6666666666666666,19,0.16129032258064516,0.625,0.2564102564102564,8,0.2,0.13333333333333333,0.16,15,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.6878140479771059,0.2727272727272727,0.22261904761904763,0.15021459227467815,0.4495412844036698,0.2631578947368421,0.8333333333333334,0.4,6,0.0,0.0,0.0,8,0.3333333333333333,0.2,0.25,5,0.0,0.0,0.0,8,0.3333333333333333,0.25,0.2857142857142857,4,0.25,1.0,0.4,2,0.5606092323558499,True
9,9.998052800596113e-05,0.34328358208955223,0.17849473023424847,0.15141047783534822,0.44594180704441044,0.0,0.0,0.0,12,0.475,1.0,0.6440677966101694,19,0.0,0.0,0.0,8,0.3333333333333333,0.06666666666666667,0.1111111111111111,15,0.3333333333333333,0.3,0.3157894736842105,10,0.0,0.0,0.0,3,0.6005131929668028,0.3939393939393939,0.37407407407407406,0.2857142857142856,0.6288508557457213,0.35714285714285715,0.8333333333333334,0.5,6,0.0,0.0,0.0,8,0.36363636363636365,0.8,0.5,5,0.0,0.0,0.0,8,0.4,0.5,0.4444444444444444,4,0.6666666666666666,1.0,0.8,2,0.5134298249928638,True
10,9.992212734338192e-05,0.43283582089552236,0.4055668751231187,0.28099406947190053,0.5732484076433122,0.0,0.0,0.0,12,0.5428571428571428,1.0,0.7037037037037037,19,0.1111111111111111,0.25,0.15384615384615385,8,0.25,0.06666666666666667,0.10526315789473684,15,0.5714285714285714,0.4,0.47058823529411764,10,1.0,1.0,1.0,3,0.5017535029952206,0.3333333333333333,0.34047619047619043,0.2260127931769722,0.485862665897288,1.0,0.16666666666666666,0.2857142857142857,6,0.0,0.0,0.0,8,0.21739130434782608,1.0,0.35714285714285715,5,0.0,0.0,0.0,8,0.5,0.75,0.6,4,0.6666666666666666,1.0,0.8,2,0.49318841557310084,False
