fold,accuracy,macro_f1,cohen_kappa,weighted_kappa,precision_c0,recall_c0,f1_c0,support_c0,precision_c1,recall_c1,f1_c1,support_c1,precision_c2,recall_c2,f1_c2,support_c2,precision_c3,recall_c3,f1_c3,support_c3,precision_c4,recall_c4,f1_c4,support_c4,loss
1,0.6764705882352942,0.628816111424807,0.5835189309576837,0.7584699453551913,0.75,0.8181818181818182,0.782608695652174,11,0.5,0.5,0.5,6,0.8333333333333334,1.0,0.9090909090909091,5,0.5555555555555556,0.8333333333333334,0.6666666666666666,6,1.0,0.16666666666666666,0.2857142857142857,6,0.4865779584721096
2,0.6666666666666666,0.6590430622009569,0.573443008225617,0.7760641579272054,0.6666666666666666,0.25,0.36363636363636365,8,0.5,0.8571428571428571,0.631578947368421,7,0.75,0.75,0.75,4,0.7272727272727273,0.8888888888888888,0.8,9,1.0,0.6,0.75,5,0.4273553929675013
3,0.7272727272727273,0.6815850815850816,0.6514084507042253,0.8121442125237192,0.0,0.0,0.0,7,0.5333333333333333,0.8888888888888888,0.6666666666666666,9,0.8333333333333334,1.0,0.9090909090909091,5,0.8571428571428571,1.0,0.9230769230769231,6,1.0,0.8333333333333334,0.9090909090909091,6,1.853033806674817
