epoch,train_loss,val_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_1,val_tolerance_acc_1p5,is_best
1,6.532566192896679,5.5774410451817165,6.071220510146198,6.743171100840251,-0.010763251066445712,0.7782788091695948,0.7224711539213665,0.3035610255073099,0.773445353788488,13.902832557192259,-12.355941849615284,0.058823529411764705,0.058823529411764705,True
2,4.010093496062539,2.1723830617964266,2.6753468478427216,3.2987709732339,0.7581058233302974,0.8826276257716464,0.7639784006274701,0.13376734239213608,0.28580621060203104,6.727084542106143,-6.155472120902081,0.38235294117647056,0.38235294117647056,True
3,1.4704317638970386,2.1163162324522786,2.5933416661094215,3.158948241565041,0.7781772399089067,0.8949644496704903,0.7935389121192707,0.12966708330547108,-0.0014412753722246956,6.19009663366263,-6.192979184407079,0.35294117647058826,0.35294117647058826,True
4,1.2149349401394527,1.9080042446573156,2.2758448755039886,2.881779148932297,0.8153954190238555,0.9158098419678576,0.8345866690094396,0.11379224377519943,0.7300072768155266,6.194064200981763,-4.73404964735071,0.4117647058823529,0.4117647058823529,True
5,1.0645829323867355,2.0189579674426246,2.505583314334645,3.0367696751491176,0.7950042806466714,0.9006446281230238,0.850668812567155,0.12527916571673225,-0.09756344206192914,5.851432559908503,-6.046559444032361,0.35294117647058826,0.35294117647058826,False
6,0.9758305918688726,1.7860136902507613,2.2265261972651764,2.8155645170727235,0.8237812763716715,0.9123566698575492,0.8564890169023281,0.11132630986325882,-0.1451645248076495,5.3660023608669585,-5.656331410482257,0.38235294117647056,0.38235294117647056,True
7,0.8979658689575665,1.6837892362738356,2.1261543017976425,2.719919742659538,0.8355502327143192,0.9190802543533874,0.8514346289270461,0.10630771508988213,-0.6206317596575793,4.5697722909909215,-5.8110358103060795,0.38235294117647056,0.38235294117647056,True
8,0.7682731762678936,1.8093991006532792,2.165301400072434,2.8028761546852463,0.8253659595856156,0.9218726738267156,0.8557232005424369,0.1082650700036217,-0.6977150510339176,4.622993109201808,-6.018423211269644,0.4411764705882353,0.4411764705882353,False
9,0.6852753341047451,1.5960565642624929,2.02144894880407,2.3952489457563404,0.8724670516875285,0.9357236505921254,0.8665977928528921,0.1010724474402035,0.1657415418063893,4.849176717926254,-4.517693634313475,0.3235294117647059,0.3235294117647059,True
10,0.5867434286935763,1.6041289461235626,2.0123754494330464,2.3830800482442327,0.873759604705624,0.9402692406058375,0.8843647324023681,0.10061877247165232,-0.20366668350556316,4.450080975572716,-4.8574143425838425,0.3235294117647059,0.3235294117647059,False
11,0.5254642383393013,1.5936369940967243,1.9616809417219723,2.3835675109934367,0.8737079540831524,0.9437792291768654,0.8793103444270861,0.09808404708609861,-0.6828217962208916,3.7931713201705914,-5.158814912612375,0.4411764705882353,0.4411764705882353,True
12,0.4800250287722759,1.5937398718396092,2.020333172643886,2.583442240325494,0.8516393945981598,0.9291205395359663,0.8557232005424369,0.10101665863219429,-0.19269057407098658,4.85675185192118,-5.242133000063154,0.4117647058823529,0.4117647058823529,False
13,0.47387226916322805,1.6210720892228625,2.068063711418825,2.6155205206991714,0.8479321702389542,0.9322348770744473,0.8571016699902411,0.10340318557094126,-0.5958780926816604,4.395729330945824,-5.587485516309145,0.5,0.5,False
14,0.4612095341537938,1.5603931056082194,1.9639176270541023,2.54984076450631,0.8554735935594402,0.9363184255895278,0.874715446267739,0.09819588135270511,-0.2069567792555865,4.774242307691367,-5.188155866202539,0.4411764705882353,0.4411764705882353,True
15,0.39160868037454405,1.3551326231510543,1.726124817834181,2.1721933496512347,0.8951138742366159,0.9519888519006816,0.901978508679866,0.08630624089170905,-0.30245813376763286,3.913566572883699,-4.518482840418965,0.5,0.5,True
16,0.39576037933278563,1.3781560468870928,1.7396519815220552,2.112838754677998,0.9007675319325575,0.955192974035648,0.9145378969820818,0.08698259907610276,-0.43870842456817627,3.612200742338181,-4.489617591474533,0.5294117647058824,0.5294117647058824,False
