fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_5,tolerance_acc_10
1,25.4349376114082,27.789612911131986,-0.0026534375229707585,,,0.254349376114082,1.429590017825315,55.82511157427262,-52.965931538621994,0.029411764705882353,0.08823529411764706
2,25.627317955676165,27.57063396123203,-0.0004233581319277313,,,0.25627317955676165,-0.5671641791044806,53.4598432086153,-54.59417156682426,0.030303030303030304,0.09090909090909091
3,22.091361374943464,24.98441294331291,-0.0012527865228875168,,,0.22091361374943463,-0.8837630031659895,48.055041023675486,-49.82256703000746,0.09090909090909091,0.24242424242424243
