epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,is_best
12,0.08095305354094923,3.7345520624008106,0.36363636363636365,0.33201146679407545,0.18470588235294116,0.35457413249211356,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,0.35714285714285715,0.5555555555555556,0.43478260869565216,9,0.125,0.2,0.15384615384615385,5,0.5,0.16666666666666666,0.25,6,0.5,0.16666666666666666,0.25,6,False
13,0.0651456986517913,4.2495150582130226,0.36363636363636365,0.3388888888888889,0.19976905311778292,0.38813349814585907,0.5,0.5714285714285714,0.5333333333333333,7,0.4444444444444444,0.4444444444444444,0.4444444444444444,9,0.2,0.4,0.26666666666666666,5,0.25,0.16666666666666666,0.2,6,0.5,0.16666666666666666,0.25,6,False
14,0.031342368938804335,4.668959914274412,0.36363636363636365,0.3283333333333333,0.19042056074766356,0.39634146341463417,0.5555555555555556,0.7142857142857143,0.625,7,0.36363636363636365,0.4444444444444444,0.4,9,0.14285714285714285,0.2,0.16666666666666666,5,0.25,0.16666666666666666,0.2,6,0.5,0.16666666666666666,0.25,6,False
15,0.05791361110078736,4.142833077763631,0.36363636363636365,0.3472755417956656,0.20890410958904115,0.3853564547206165,0.6,0.42857142857142855,0.5,7,0.5,0.4444444444444444,0.47058823529411764,9,0.21428571428571427,0.6,0.3157894736842105,5,0.25,0.16666666666666666,0.2,6,0.5,0.16666666666666666,0.25,6,False
16,0.035346792768422036,3.9978920205857844,0.3333333333333333,0.3271428571428571,0.17873303167420818,0.3421221864951769,0.6,0.42857142857142855,0.5,7,0.5,0.3333333333333333,0.4,9,0.1875,0.6,0.2857142857142857,5,0.25,0.16666666666666666,0.2,6,0.5,0.16666666666666666,0.25,6,False
17,0.06060984469272196,4.787385091914224,0.3939393939393939,0.3745864661654135,0.24743443557582656,0.45210727969348663,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,0.5714285714285714,0.4444444444444444,0.5,9,0.21428571428571427,0.6,0.3157894736842105,5,0.25,0.16666666666666666,0.2,6,1.0,0.16666666666666666,0.2857142857142857,6,False
18,0.026917073419502942,4.06791107407824,0.36363636363636365,0.3433333333333333,0.2107061503416856,0.40743034055727556,0.5,0.5714285714285714,0.5333333333333333,7,0.5,0.3333333333333333,0.4,9,0.23076923076923078,0.6,0.3333333333333333,5,0.25,0.16666666666666666,0.2,6,0.5,0.16666666666666666,0.25,6,False
19,0.013076643424346234,4.666025296647639,0.36363636363636365,0.3572222222222222,0.20799999999999996,0.4252252252252252,0.4444444444444444,0.5714285714285714,0.5,7,0.3333333333333333,0.2222222222222222,0.26666666666666666,9,0.2727272727272727,0.6,0.375,5,0.25,0.16666666666666666,0.2,6,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,False
20,0.05488406908372953,4.741283384399869,0.3939393939393939,0.34254385964912276,0.2465753424657534,0.42177722152690866,0.625,0.7142857142857143,0.6666666666666666,7,0.42857142857142855,0.3333333333333333,0.375,9,0.2857142857142857,0.8,0.42105263157894735,5,0.0,0.0,0.0,6,0.5,0.16666666666666666,0.25,6,False
21,0.02040234299846232,4.619493266130413,0.3333333333333333,0.30659340659340656,0.17500000000000004,0.37735849056603776,0.5,0.42857142857142855,0.46153846153846156,7,0.5714285714285714,0.4444444444444444,0.5,9,0.1875,0.6,0.2857142857142857,5,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.2857142857142857,6,False
22,0.013732268384419467,4.689474559552411,0.3333333333333333,0.31546231546231546,0.18973214285714302,0.3554687499999999,0.5,0.2857142857142857,0.36363636363636365,7,0.75,0.3333333333333333,0.46153846153846156,9,0.19047619047619047,0.8,0.3076923076923077,5,0.0,0.0,0.0,6,0.6666666666666666,0.3333333333333333,0.4444444444444444,6,False
23,0.035246588525936644,5.587353173699552,0.36363636363636365,0.31452991452991447,0.20709382151029743,0.3708086785009861,0.5,0.42857142857142855,0.46153846153846156,7,0.4444444444444444,0.4444444444444444,0.4444444444444444,9,0.25,0.8,0.38095238095238093,5,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.2857142857142857,6,False
24,0.02612609410494878,5.654324378055003,0.36363636363636365,0.286759787527051,0.21160409556313997,0.3355704697986578,0.6666666666666666,0.5714285714285714,0.6153846153846154,7,0.5,0.4444444444444444,0.47058823529411764,9,0.2222222222222222,0.8,0.34782608695652173,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,False
25,0.03478922410981049,5.252069982646263,0.42424242424242425,0.40244200244200246,0.28260869565217395,0.41420118343195256,0.6666666666666666,0.5714285714285714,0.6153846153846154,7,0.4444444444444444,0.4444444444444444,0.4444444444444444,9,0.25,0.8,0.38095238095238093,5,1.0,0.16666666666666666,0.2857142857142857,6,1.0,0.16666666666666666,0.2857142857142857,6,False
26,0.03633056113779081,6.769894367826694,0.36363636363636365,0.2815310293571163,0.20890410958904115,0.3319838056680161,0.6666666666666666,0.5714285714285714,0.6153846153846154,7,0.4444444444444444,0.4444444444444444,0.4444444444444444,9,0.2222222222222222,0.8,0.34782608695652173,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,False
27,0.00677262993014294,6.311361746829634,0.36363636363636365,0.32553846153846155,0.22309417040358748,0.3984375,0.7142857142857143,0.7142857142857143,0.7142857142857143,7,0.5,0.2222222222222222,0.3076923076923077,9,0.2,0.8,0.32,5,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.2857142857142857,6,False
28,0.011984864458842745,6.422789588621174,0.30303030303030304,0.2639877769289534,0.13651877133105805,0.3211678832116789,0.5,0.2857142857142857,0.36363636363636365,7,0.5,0.4444444444444444,0.47058823529411764,9,0.1875,0.6,0.2857142857142857,5,0.25,0.16666666666666666,0.2,6,0.0,0.0,0.0,6,False
29,0.004773200462008915,6.963181877501033,0.2727272727272727,0.20238095238095238,0.10204081632653061,0.29599999999999993,0.42857142857142855,0.42857142857142855,0.42857142857142855,7,0.2857142857142857,0.2222222222222222,0.25,9,0.21052631578947367,0.8,0.3333333333333333,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,False
30,0.011344324530463568,7.812135217091054,0.30303030303030304,0.21328671328671328,0.15384615384615374,0.30415335463258786,0.4444444444444444,0.5714285714285714,0.5,7,0.5,0.1111111111111111,0.18181818181818182,9,0.23809523809523808,1.0,0.38461538461538464,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,False
31,0.018110824061900236,8.093888865681011,0.3333333333333333,0.2663636363636364,0.1897321428571428,0.35862068965517235,0.4444444444444444,0.5714285714285714,0.5,7,0.5,0.1111111111111111,0.18181818181818182,9,0.25,1.0,0.4,5,0.0,0.0,0.0,6,0.5,0.16666666666666666,0.25,6,False
32,0.006553232767351231,7.671311610737338,0.2727272727272727,0.24295704295704296,0.12195121951219512,0.3025099075297225,0.5,0.42857142857142855,0.46153846153846156,7,0.5,0.1111111111111111,0.18181818181818182,9,0.17391304347826086,0.8,0.2857142857142857,5,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.2857142857142857,6,False
33,0.013429665821865932,7.1416796318175715,0.3939393939393939,0.3893353705118411,0.2508513053348467,0.3564223268325488,0.6666666666666666,0.2857142857142857,0.4,7,0.625,0.5555555555555556,0.5882352941176471,9,0.17647058823529413,0.6,0.2727272727272727,5,0.5,0.3333333333333333,0.4,6,1.0,0.16666666666666666,0.2857142857142857,6,False
34,0.0034835859256070905,8.215263760633876,0.3333333333333333,0.2717504717504718,0.1796610169491526,0.40448039825762283,0.45454545454545453,0.7142857142857143,0.5555555555555556,7,0.25,0.1111111111111111,0.15384615384615385,9,0.23529411764705882,0.8,0.36363636363636365,5,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.2857142857142857,6,False
35,0.03559384260694109,7.53788899661097,0.2727272727272727,0.2611553197760094,0.12097669256381804,0.2796725784447476,0.5,0.14285714285714285,0.2222222222222222,7,0.5,0.2222222222222222,0.3076923076923077,9,0.16666666666666666,0.8,0.27586206896551724,5,0.0,0.0,0.0,6,1.0,0.3333333333333333,0.5,6,False
36,0.002064532125910859,7.785734597800331,0.36363636363636365,0.31666666666666665,0.2160633484162896,0.3486842105263158,0.6,0.42857142857142855,0.5,7,0.5714285714285714,0.4444444444444444,0.5,9,0.21052631578947367,0.8,0.3333333333333333,5,0.0,0.0,0.0,6,0.5,0.16666666666666666,0.25,6,False
37,0.0006377750287633468,7.990372093105697,0.36363636363636365,0.33388082505729566,0.2142857142857143,0.33108108108108114,0.75,0.42857142857142855,0.5454545454545454,7,0.625,0.5555555555555556,0.5882352941176471,9,0.15789473684210525,0.6,0.25,5,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.2857142857142857,6,False
38,0.0007161171592431107,8.15926359412883,0.36363636363636365,0.3211428571428572,0.2169491525423729,0.3355704697986577,0.6,0.42857142857142855,0.5,7,0.5714285714285714,0.4444444444444444,0.5,9,0.2,0.8,0.32,5,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.2857142857142857,6,False
39,0.00011451801826502188,8.641257639817878,0.3333333333333333,0.2934505494505495,0.18151071025930088,0.3220675944333996,0.5,0.42857142857142855,0.46153846153846156,7,0.5,0.3333333333333333,0.4,9,0.2,0.8,0.32,5,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.2857142857142857,6,False
40,0.004934574371349276,9.095324768120404,0.3333333333333333,0.2582857142857143,0.1805869074492099,0.31754503002001333,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,0.5,0.3333333333333333,0.4,9,0.2,0.8,0.32,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,False
