epoch,train_loss,val_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_5,val_tolerance_acc_10,is_best
1,29.085961234628858,26.393320647152986,26.893278671033453,30.023637996218017,-0.18636123759361167,0.34843381007011565,0.31713942148652746,0.26893278671033455,-11.901929075067693,42.12311367646865,-65.92697182660403,0.06060606060606061,0.09090909090909091,True
2,23.826480922414294,25.260191218058267,25.760377074732926,27.636583405242998,-0.005215143032361702,0.4962500997227391,0.4378939126354952,0.25760377074732926,-2.2626493627374824,51.72320723816408,-56.24850596363905,0.030303030303030304,0.09090909090909091,True
3,21.41930631381362,23.14277371782245,23.47815785263524,25.845119152370692,0.12088154773837989,0.4921802609224202,0.5198105627038797,0.2347815785263524,-4.5158500093402285,45.36132803026913,-54.39302804894958,0.06060606060606061,0.12121212121212122,True
4,14.683421697070942,23.71932922710072,23.497738549203582,27.378036323197833,0.013504953091919125,0.3282427918210456,0.34475350887675943,0.2349773854920358,-8.15349968996915,43.07256609757696,-59.379565477515264,0.06060606060606061,0.2727272727272727,False
5,11.35779828977822,22.518347768711322,22.524942094629463,27.012046335893103,0.039703622902991564,0.33171602978787706,0.28947233398398464,0.22524942094629463,-6.337872721932151,45.12778684850952,-57.80353229237382,0.09090909090909091,0.2727272727272727,True
6,9.625719383225512,23.860315038218644,24.41675551732381,28.931660825062526,-0.10163328296973373,0.3548655625986845,0.33520494230437103,0.2441675551732381,-12.507063909010453,38.626565815220125,-63.640693633241035,0.12121212121212122,0.18181818181818182,False
7,8.81174076780751,24.23713339025324,24.107861937898576,29.34729416266555,-0.13351285252096878,0.26584042412429215,0.2681974575858561,0.24107861937898575,-8.018317265944047,47.3137797657838,-63.3504142976719,0.18181818181818182,0.24242424242424243,False
8,8.346965526941403,24.50997954715382,24.046478343732428,28.903908959466065,-0.09952087634698836,0.21552605291876786,0.21408891367565527,0.24046478343732428,-0.9459214210510254,55.67539452425453,-57.56723736635658,0.15151515151515152,0.3333333333333333,False
9,8.134222107028487,25.566196995792968,25.005681063189652,30.177049062048827,-0.19851605539917716,0.2704491170036419,0.29047744625476235,0.2500568106318965,-11.692377982717572,42.8344763461117,-66.21923231154685,0.15151515151515152,0.24242424242424243,False
10,7.6312854197487905,23.39899255290176,23.028299100471266,27.628316047526738,-0.004613821948104668,0.3229038248278268,0.2621667839611898,0.23028299100471267,-6.169750040227717,46.61425564306363,-58.953755723519066,0.18181818181818182,0.2727272727272727,False
11,6.79912716144353,24.094078168363282,23.821663827607125,29.31698584364673,-0.13117279833960405,0.3179091223484831,0.33537246101616736,0.23821663827607126,-11.001534028486772,42.26043035213877,-64.26349840911232,0.18181818181818182,0.2727272727272727,False
12,6.641071906255846,23.332035862677024,23.044900699095294,28.26608319421752,-0.05152979786631806,0.3223767517323457,0.2765733931756705,0.23044900699095294,-8.19367698467139,44.82912739214014,-61.21648136148292,0.12121212121212122,0.2727272727272727,False
13,6.5626568395700025,23.523295202399744,23.399471940416277,28.541452379954023,-0.07211767689985815,0.2866595820180437,0.2772434680228556,0.23399471940416278,-7.435222329515399,46.57449630490415,-61.44494096393495,0.12121212121212122,0.24242424242424243,False
14,5.9855525322814485,22.151279001524955,22.095812891468857,27.680242132382077,-0.008393616843778151,0.38253259861932637,0.33436734874538965,0.22095812891468858,-8.529109586368907,43.08443400218303,-60.14265317492085,0.18181818181818182,0.3333333333333333,True
15,5.923866930292614,22.926667391170156,23.090137207146846,28.062746227567004,-0.0364554898493763,0.31966588114469996,0.2926551895081141,0.23090137207146846,-7.076645143104322,46.148771420980495,-60.30206170718914,0.15151515151515152,0.24242424242424243,False
16,5.863416823403752,22.711665099136756,23.346866434270684,28.125495208321837,-0.04109575111829167,0.29209792597917894,0.2377090520389318,0.23346866434270683,-5.911027561534535,47.98374197386515,-59.805797096934214,0.09090909090909091,0.21212121212121213,False
17,5.697421410071909,23.16335708733761,23.21103032430013,28.09251418858553,-0.038655526177874044,0.31923036463687005,0.2961730824558361,0.2321103032430013,-7.501640146428889,45.560260479417934,-60.563540772275715,0.12121212121212122,0.2727272727272727,False
18,5.455847341148415,23.34807702483553,23.276499943299726,29.005342437076422,-0.10725158995127182,0.3454178918911375,0.297848269573799,0.23276499943299725,-11.924030527924046,39.90036300952502,-63.748424065373115,0.18181818181818182,0.24242424242424243,False
19,5.103201168953483,23.198824520544573,23.103522351293854,28.67136150338516,-0.08189957825266347,0.36031328727422557,0.32783411898533443,0.23103522351293854,-11.685062487920126,39.632000414034614,-63.00212538987487,0.12121212121212122,0.24242424242424243,False
20,5.126655416109076,22.543211536696464,22.456920248089414,27.45193916174341,0.008171978805853408,0.327468110048724,0.3110822478057057,0.22456920248089415,-6.840910622567842,45.267483854045,-58.94930509918068,0.15151515151515152,0.18181818181818182,False
21,5.032371474735773,21.494264725844065,21.468314243085455,26.464086000772593,0.07826916410395235,0.38758968125397353,0.3688762033754248,0.21468314243085454,-5.693614598476525,44.961317989541186,-56.348547186494244,0.15151515151515152,0.24242424242424243,True
22,4.644244261286152,21.79644353317492,21.89780076073878,27.17155389638153,0.02832893603928821,0.3781760212038657,0.34224072819981516,0.21897800760738778,-6.925264182415876,44.57218540432249,-58.422713769154235,0.18181818181818182,0.24242424242424243,False
23,4.376154184341431,21.63115574988452,21.023181091655385,26.056758190875243,0.10642484785891548,0.3761335375449309,0.36971379693440626,0.21023181091655385,-3.0847197301460034,47.62738380345497,-53.79682326374698,0.18181818181818182,0.21212121212121213,False
24,4.709469209856062,22.067347384944107,22.175199169101138,27.398257716744517,0.012047166182740376,0.34291149326341586,0.3045490180456505,0.22175199169101137,-7.227904904972423,44.57033478328542,-59.026144593230256,0.12121212121212122,0.30303030303030304,False
25,4.379888448727072,21.99599309617823,21.91291570663452,27.33154402169442,0.01685256225077536,0.3377562512934637,0.31124976651750197,0.21912915706634523,-6.255089282989502,45.892962464605155,-58.40314103058416,0.21212121212121213,0.2727272727272727,False
26,4.423980766653422,21.886422648574367,21.934209245623965,27.091380862918093,0.03405454801907981,0.3317902210214751,0.3120873600764834,0.21934209245623965,-5.0056673107725205,47.179170251298686,-57.19050487284373,0.18181818181818182,0.21212121212121213,False
27,4.295746388319713,22.59867655580694,22.722561283545062,28.396113319244137,-0.06122658148275861,0.31804710562962624,0.3130924723472611,0.22722561283545062,-9.005071087317033,43.77856757756445,-61.78870975219852,0.12121212121212122,0.24242424242424243,False
28,4.22807320480916,23.353243267174925,23.73988870418433,29.606503984709892,-0.1536247738888572,0.28948417235165474,0.2609941529786157,0.2373988870418433,-10.792507337801384,43.2433406064352,-64.82835528203796,0.12121212121212122,0.24242424242424243,False
29,4.031067342337091,21.864267496629196,21.849735809094977,27.102748522446248,0.03324374824352894,0.3381210827558468,0.35095170121322206,0.21849735809094978,-5.164327072374748,46.983781645293,-57.31243579004249,0.21212121212121213,0.21212121212121213,False
30,4.104712865838957,22.465156800819166,22.696042891704675,28.267219902835816,-0.05161437322182949,0.28784022688483635,0.32247352020785325,0.22696042891704674,-7.293979955442024,46.23352952437853,-60.821489435262585,0.18181818181818182,0.18181818181818182,False
31,3.9426843936763594,21.64749378146547,21.497456882939193,27.015842642340928,0.03943368145094628,0.35958277793510174,0.3280016376971307,0.21497456882939192,-6.637797167806914,44.69008626793837,-57.9656806035522,0.21212121212121213,0.21212121212121213,False
32,3.7435677204559097,22.68956072691715,23.023007609627463,28.988452597137446,-0.10596245797335868,0.29574341463990195,0.304884055469243,0.23023007609627463,-9.584698258024273,44.03711712061647,-63.20651363666502,0.12121212121212122,0.24242424242424243,False
33,3.843460917887996,22.231894836281285,22.49198420120008,27.978011838611096,-0.030205863945452105,0.3119459411293147,0.3276666002735381,0.2249198420120008,-6.858230858138113,46.30561989881147,-60.0220816150877,0.18181818181818182,0.21212121212121213,False
