cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.8571428571428572,15.535824980054583,7,13.678682122911725
1,5.833333333333333,15.971252918243408,6,10.137919584910074
2,12.571428571428571,16.486127035958425,7,3.914698464529855
3,17.22222222222222,16.827577696906197,9,0.7532000011867948
4,19.25,16.455127477645874,4,2.794872522354126
