cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.2857142857142858,11.196969696969697,7,9.91125541125541
1,6.375,11.196969696969697,8,4.821969696969697
2,12.6,11.196969696969697,5,1.8818181818181816
3,16.428571428571427,11.196969696969697,7,5.231601731601731
4,18.857142857142858,11.196969696969697,7,7.6601731601731595
