epoch,train_loss,val_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_5,val_tolerance_acc_10,is_best
1,9.150034403891274,14.491808096801533,15.138005994698581,21.538836066554413,0.3976757979837636,0.8393110199048008,0.8475033403530773,0.1513800599469858,-13.29284740020247,19.924478746241107,-46.510173546646044,0.3235294117647059,0.47058823529411764,True
2,3.379159411396643,13.808824882086586,14.445571650477017,20.762981733244246,0.4402871263099627,0.8410241492169648,0.8665380105584353,0.14445571650477018,-12.341256488772,20.385156373228963,-45.06766935077296,0.29411764705882354,0.5294117647058824,True
3,2.758842970385696,13.234138435826582,13.86357425591525,20.442571490823767,0.4574285935153005,0.8291495263075416,0.8260125836696086,0.1386357425591525,-11.54109688015545,21.530197029014694,-44.612390789325595,0.35294117647058826,0.5588235294117647,True
4,2.4853021090981935,10.941560066096923,11.455064573708702,18.474225552489766,0.5568830778926458,0.8288811576293649,0.8263195944793723,0.11455064573708702,-8.811375916004181,23.01413965421555,-40.63689148622392,0.4411764705882353,0.5882352941176471,True
5,2.0924159546693164,13.775373741107828,14.286714101538939,20.76486558801772,0.4401855546169532,0.8347975350236528,0.8287756809574831,0.1428671410153894,-12.18677864705815,20.76583285247836,-45.13939014659466,0.2647058823529412,0.5294117647058824,False
6,1.9179608255925804,12.74780925897991,13.262583739617291,19.8270002428062,0.4896126802427275,0.8347448350215029,0.8209469053085052,0.13262583739617292,-11.027102645705728,21.269091137022432,-43.32329642843389,0.4411764705882353,0.5588235294117647,False
7,1.6732975786382502,13.425322826294337,13.915998535997728,20.509662046938164,0.45386141505275224,0.8282004431119201,0.8264730998842543,0.13915998535997728,-11.524557260905995,21.727974483778596,-44.77708900559058,0.35294117647058826,0.5294117647058824,False
8,1.8952235152625074,13.196816378831864,13.6610886945444,20.19592227245071,0.47044236566168296,0.8330031063790688,0.8252450566451989,0.136610886945444,-11.204642937463873,21.728679728607382,-44.13796560353513,0.38235294117647056,0.5294117647058824,False
9,1.7583278206412238,13.153592960624135,13.610228037132936,20.133066217135934,0.4737335355733624,0.8322089521619702,0.8203328836889775,0.13610228037132935,-10.924447238445282,22.221975449236744,-44.07086992612731,0.3235294117647059,0.5588235294117647,False
10,1.7984329153190959,13.515126369981205,14.03419294427423,20.561228211700485,0.45111171829883234,0.8322083905879794,0.8306177458160661,0.1403419294427423,-11.686802355682149,21.470394095432063,-44.84399880679636,0.3235294117647059,0.5294117647058824,False
11,1.8581085859976634,12.927411185292637,13.486077308654785,20.065172140920524,0.47727697290937887,0.8318468950784919,0.825091551240317,0.13486077308654784,-10.971672843484317,21.955949624536846,-43.89929531150548,0.3235294117647059,0.5588235294117647,False
