cal_bin,mean_true,mean_pred,count,mean_abs_error
0,0.0,5.638868621417454,7,5.638868621417454
1,13.571428571428571,10.98236870765686,7,2.7861238547733853
2,36.833333333333336,28.97675959269206,6,9.450208028157553
3,55.57142857142857,47.10741533551897,7,8.464013235909599
4,72.57142857142857,41.92172752107893,7,30.649701050349645
