epoch,train_loss,val_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_1,val_tolerance_acc_1p5,is_best
1,1.833705376288784,3.593078294373823,4.061475733915965,5.23625762411177,0.3803720643374128,0.870947786083875,0.7779853696453206,0.20307378669579826,-3.7629767168651926,3.373792156813398,-10.899745590543784,0.24242424242424243,0.24242424242424243,True
2,0.7467742365768726,3.4102837290389068,3.8809316302790786,5.071351044623363,0.41878565319193795,0.8638401297299957,0.7820068318188049,0.19404658151395393,-3.453487248131723,3.8254860217464426,-10.732460518009889,0.24242424242424243,0.24242424242424243,True
3,0.5140030285389863,3.5276356860769518,4.028178957375613,5.232466356925861,0.3812690120350063,0.8538777282901067,0.7634075692664399,0.20140894786878066,-3.49436382633267,4.139106642806718,-11.127834295472057,0.21212121212121213,0.21212121212121213,False
4,0.4820840533822775,3.0600319927840522,3.571747801520608,4.763640628428389,0.48717763243774337,0.8516061557307119,0.7386085525299533,0.1785873900760304,-2.9046619733174643,4.4955284316970054,-10.304852378331933,0.21212121212121213,0.21212121212121213,True
5,0.45112257728408744,2.8513851475760794,3.3135711839704802,4.49176351447864,0.5440442001570591,0.8455722170873696,0.7515107436698821,0.165678559198524,-2.41079346519528,5.017584384747888,-9.839171315138449,0.2727272727272727,0.2727272727272727,True
6,0.42550718725765524,3.1344771002165297,3.6112725084478203,4.795742449058928,0.4802425998285561,0.8553307783135818,0.7672614705160291,0.18056362542239102,-3.008570721655181,4.311353047244316,-10.328494490554679,0.24242424242424243,0.24242424242424243,False
7,0.403467835504469,3.0331345618900025,3.4913209676742554,4.661217713034827,0.5089929200446339,0.8483604208953099,0.7521809873654628,0.17456604838371276,-2.7158645246968125,4.709155245219382,-10.140884294613008,0.21212121212121213,0.21212121212121213,False
8,0.3643698766345705,2.8723924923123736,3.3605503313469165,4.500791180421985,0.5422095741472286,0.8456573824576737,0.7469865987247123,0.16802751656734582,-2.3985674092263887,5.0659184822702645,-9.863053300723042,0.24242424242424243,0.24242424242424243,False
9,0.3370594737282143,3.331512714324124,3.8335496692946465,4.9993264572759415,0.43517752108884944,0.8432275269760416,0.7421273319317521,0.19167748346473232,-3.0756160887804898,4.649333157162814,-10.800565334723792,0.21212121212121213,0.21212121212121213,False
10,0.3352138102239934,3.1754885002067597,3.6541051575631807,4.813999998719293,0.4762775995979929,0.8488189315182232,0.746651476876922,0.18270525787815903,-2.8699438788674096,4.7054036649158935,-10.445291422650714,0.21212121212121213,0.21212121212121213,False
11,0.3143884483261488,3.1492186367060198,3.6222887436548867,4.7974298488711815,0.47987677833442066,0.8477028089003954,0.7391112353016388,0.18111443718274434,-2.8569644183823555,4.696817469717569,-10.41074630648228,0.21212121212121213,0.21212121212121213,False
12,0.3701321946410694,3.2052182189499336,3.6628419504021155,4.810945697355735,0.47694195298281183,0.8516158023196668,0.7555322058433664,0.18314209752010577,-2.8920843691536873,4.64335644423482,-10.427525182542196,0.21212121212121213,0.21212121212121213,False
13,0.30671564889932745,3.382319429686124,3.8452480652115564,5.00481684722349,0.4339362344720571,0.8451832159330444,0.7469865987247123,0.1922624032605778,-3.0715659658114114,4.673205869154682,-10.816337800777504,0.18181818181818182,0.18181818181818182,False
14,0.28180447590412266,3.2102987093230086,3.7037670269156946,4.879156116135433,0.4620047929417669,0.8447199848885931,0.737435626062687,0.18518835134578474,-2.9354617938850867,4.703316908278538,-10.574240496048711,0.21212121212121213,0.21212121212121213,False
15,0.2799743900175174,3.1635054478026703,3.651145136717594,4.82059765314533,0.4748410781150354,0.8452108813693024,0.7310683109546702,0.1825572568358797,-2.837232405489141,4.801306292436467,-10.47577110341475,0.21212121212121213,0.21212121212121213,False
16,0.24899527419414094,3.0408742435050735,3.5331946105668037,4.719883588901259,0.49655555553173414,0.8410627403963762,0.7248685567705485,0.1766597305283402,-2.6633764505386353,4.974018756537143,-10.300771657614414,0.24242424242424243,0.24242424242424243,False
17,0.2707196300793717,2.7176603614832415,3.215496823643193,4.361458139068883,0.5701148974714063,0.8441399238191516,0.7355924558998401,0.16077484118215965,-2.1600387331211204,5.266408708115948,-9.586486174358189,0.24242424242424243,0.24242424242424243,True
18,0.2769907032802182,2.934311867934285,3.41686986431931,4.554831447240649,0.5311503469866131,0.8449061064777044,0.756872693234528,0.1708434932159655,-2.431742104617032,5.116960645755017,-9.98044485498908,0.21212121212121213,0.21212121212121213,False
19,0.2315168467401272,2.9878524606426557,3.4496699968973794,4.615656249321282,0.5185447878235747,0.8453558642618452,0.7190039244342172,0.17248349984486896,-2.5544975092916777,4.980377038696267,-10.089372057279622,0.21212121212121213,0.21212121212121213,False
20,0.2271538654096721,2.836891852861101,3.291445984984889,4.44249911564994,0.5539909427764695,0.848124796282877,0.7392787962255339,0.16457229924924446,-2.335030866391731,5.072480307389828,-9.742542040173289,0.24242424242424243,0.24242424242424243,False
21,0.24206620523017144,2.8273148116288764,3.2992817271839487,4.434084131681684,0.555679003640755,0.841152856908822,0.729057579867928,0.16496408635919743,-2.199365254604455,5.346989716889707,-9.745720226098618,0.18181818181818182,0.18181818181818182,False
22,0.24045283053144442,2.951897426197926,3.4145566297299936,4.562872478815613,0.5294934853928577,0.840581537711065,0.7275495315528714,0.17072783148649967,-2.3826422799717295,5.2444581680592375,-10.009742728002697,0.21212121212121213,0.21212121212121213,False
23,0.25158601597238756,2.685267723667802,3.1456908818447227,4.297643112979448,0.5826026633269339,0.8445385168463805,0.7486622079636641,0.15728454409223613,-2.0342631484522964,5.385705040838232,-9.454231337742826,0.21212121212121213,0.21212121212121213,True
24,0.23697304715082718,3.014386629426118,3.4925868384765857,4.625818972935472,0.5164223235134744,0.8452749021311331,0.7501702562787207,0.17462934192382928,-2.520859004873218,5.0811800885337055,-10.122898098280142,0.21212121212121213,0.21212121212121213,False
25,0.23352686693122732,2.8504468229232414,3.312747976996682,4.455955815702988,0.5512848532808885,0.8477496408209668,0.7510080608981966,0.1656373988498341,-2.307043826941288,5.164925286482946,-9.779012940365522,0.18181818181818182,0.18181818181818182,False
26,0.2437450549838629,2.6722276966905953,3.117054729750662,4.254720360371313,0.5908985477575439,0.8509195507089016,0.7329114811175172,0.15585273648753312,-2.069707827134566,5.216367726409459,-9.35578338067859,0.21212121212121213,0.21212121212121213,True
27,0.22639641163323945,2.92685169173461,3.385454672755617,4.528214303289185,0.5366139851908693,0.8503526417725754,0.7555322058433664,0.16927273363778086,-2.4509787884625522,5.011816831389469,-9.913774408314573,0.18181818181818182,0.18181818181818182,False
28,0.25549664620439805,2.738940059303334,3.229381962255998,4.354102544942836,0.5715636762186688,0.8511770300810351,0.77279098100457,0.1614690981127999,-2.2029328093384253,5.158242718373176,-9.564108337050026,0.21212121212121213,0.21212121212121213,False
29,0.20764683189741637,2.703520505514109,3.1664092685237075,4.304571122084377,0.5812558491409661,0.8534619691080941,0.770947810841723,0.1583204634261854,-2.1752049200462573,5.105295772432001,-9.455705612524515,0.24242424242424243,0.24242424242424243,False
30,0.20204392751939165,2.7133046454552447,3.2057965741013037,4.305408225616625,0.5810929682027322,0.8487082564095226,0.7516783045937774,0.1602898287050652,-2.0776006308468906,5.3134748064189425,-9.468676068112725,0.21212121212121213,0.21212121212121213,False
