cal_bin,mean_true,mean_pred,count,mean_abs_error
0,0.0,1.7557142121451241,7,1.7557142121451241
1,13.571428571428571,9.807510375976562,7,8.268477031162806
2,36.833333333333336,43.61557865142822,6,7.83122984568278
3,55.57142857142857,58.72242246355329,7,5.010708945138114
4,72.57142857142857,61.72510746547154,7,13.406323024204799
