epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_loss,is_best
1,2.125e-05,0.26865671641791045,0.08470588235294117,-0.018932340161390337,-0.01198352265634739,0.2727272727272727,0.9473684210526315,0.4235294117647059,19,0.0,0.0,0.0,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.7667278684786896,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7281397169286554,True
2,3.25e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.7242914196270616,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.708723460423826,False
3,4.375e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6937493028925426,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7120760195183031,False
4,5.4999999999999995e-05,0.19402985074626866,0.065,0.0,0.0,0.0,0.0,0.0,19,0.19402985074626866,1.0,0.325,13,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6711945937640631,0.21212121212121213,0.06999999999999999,0.0,0.0,0.21212121212121213,1.0,0.35,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7257789003728616,False
5,6.625e-05,0.1791044776119403,0.10478170478170479,0.012064343163538882,0.008315316813570561,0.0,0.0,0.0,19,0.20512820512820512,0.6153846153846154,0.3076923076923077,13,0.14285714285714285,0.4444444444444444,0.21621621621621623,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.659488622999903,0.18181818181818182,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.18181818181818182,1.0,0.3076923076923077,6,0.7452039790875984,False
6,7.75e-05,0.13432835820895522,0.047368421052631574,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,13,0.13432835820895522,1.0,0.23684210526315788,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6496851899730626,0.15151515151515152,0.09392712550607288,-0.03703703703703698,0.02184087363494558,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.1,0.3333333333333333,0.15384615384615385,6,0.23076923076923078,0.5,0.3157894736842105,6,0.7690824031829834,False
7,8.875e-05,0.13432835820895522,0.047368421052631574,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,13,0.13432835820895522,1.0,0.23684210526315788,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6474330580056603,0.21212121212121213,0.11486486486486487,0.03703703703703709,0.024822695035460973,0.0,0.0,0.0,7,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.1935483870967742,1.0,0.32432432432432434,6,0.5,0.16666666666666666,0.25,6,0.7512133966792713,False
8,0.0001,0.2537313432835821,0.15748194014447883,0.11516111991547806,0.2481996315525038,0.0,0.0,0.0,19,0.36,0.6923076923076923,0.47368421052631576,13,0.19047619047619047,0.8888888888888888,0.3137254901960784,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6121707428747148,0.45454545454545453,0.39550547491723964,0.328054298642534,0.5690968443960827,0.6,0.8571428571428571,0.7058823529411765,7,0.0,0.0,0.0,9,0.3333333333333333,0.2,0.25,5,0.3333333333333333,0.8333333333333334,0.47619047619047616,6,0.6,0.5,0.5454545454545454,6,0.6436606048333524,True
9,9.995288696830197e-05,0.31343283582089554,0.20350951374207185,0.17725573945541917,0.3783962889330683,1.0,0.05263157894736842,0.1,19,0.3870967741935484,0.9230769230769231,0.5454545454545454,13,0.23529411764705882,0.8888888888888888,0.37209302325581395,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.5276225219911603,0.48484848484848486,0.44207336523125995,0.36610169491525424,0.6440129449838188,0.5,0.8571428571428571,0.631578947368421,7,0.0,0.0,0.0,9,0.5,0.6,0.5454545454545454,5,0.4444444444444444,0.6666666666666666,0.5333333333333333,6,0.5,0.5,0.5,6,0.5178324793324326,True
10,9.98116375555414e-05,0.47761194029850745,0.4093759298410461,0.3368212669683259,0.6616649834078776,0.6666666666666666,0.8421052631578947,0.7441860465116279,19,0.5555555555555556,0.38461538461538464,0.45454545454545453,13,0.38095238095238093,0.8888888888888888,0.5333333333333333,9,0.16666666666666666,0.13333333333333333,0.14814814814814814,15,1.0,0.09090909090909091,0.16666666666666666,11,0.4394563448073259,0.5454545454545454,0.5267379679144385,0.43363844393592677,0.6926027397260275,0.5454545454545454,0.8571428571428571,0.6666666666666666,7,0.6666666666666666,0.2222222222222222,0.3333333333333333,9,0.6666666666666666,0.4,0.5,5,0.45454545454545453,0.8333333333333334,0.5882352941176471,6,0.6,0.5,0.5454545454545454,6,0.46563836360218547,True
