epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_precision_c5,train_recall_c5,train_f1_c5,train_support_c5,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,val_loss,is_best
1,2.125e-05,0.25757575757575757,0.06995884773662552,0.0030826140567200566,-0.007881773399014635,0.0,0.0,0.0,12,0.265625,1.0,0.41975308641975306,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8455061934211038,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6897455703978445,True
2,3.25e-05,0.25757575757575757,0.06827309236947791,0.0,0.0,0.0,0.0,0.0,12,0.25757575757575757,1.0,0.40963855421686746,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8317511215354457,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6690623019255844,False
3,4.375e-05,0.25757575757575757,0.06827309236947791,0.0,0.0,0.0,0.0,0.0,12,0.25757575757575757,1.0,0.40963855421686746,17,0.0,0.0,0.0,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.8051154790502606,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6771245133643057,False
4,5.4999999999999995e-05,0.22727272727272727,0.08087921468203157,-0.014466546112115841,0.050761421319796995,0.0,0.0,0.0,12,0.25925925925925924,0.8235294117647058,0.39436619718309857,17,0.08333333333333333,0.1,0.09090909090909091,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7808759673075243,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6890897949536642,False
5,6.625e-05,0.13636363636363635,0.04225352112676056,-0.02758809068560497,-0.028633562885103325,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.14754098360655737,0.9,0.2535211267605634,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7787370396382881,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6990561487627964,False
6,7.75e-05,0.15151515151515152,0.044444444444444446,-0.00189753320683117,0.013488880787458912,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.15384615384615385,1.0,0.26666666666666666,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7774237085472454,0.14705882352941177,0.04273504273504273,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.14705882352941177,1.0,0.2564102564102564,5,0.0,0.0,0.0,2,0.7213782055705201,False
7,8.875e-05,0.15151515151515152,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,17,0.15151515151515152,1.0,0.2631578947368421,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.7570886810620626,0.14705882352941177,0.04273504273504273,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.14705882352941177,1.0,0.2564102564102564,5,0.0,0.0,0.0,2,0.7216151744711633,False
8,0.0001,0.16666666666666666,0.07184265010351966,0.006568144499178863,0.05646036916395214,0.0,0.0,0.0,12,0.3333333333333333,0.11764705882352941,0.17391304347826086,17,0.15,0.9,0.2571428571428571,10,0.0,0.0,0.0,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.739375806757898,0.17647058823529413,0.049999999999999996,0.0,0.0,0.17647058823529413,1.0,0.3,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.0,0.0,0.0,5,0.0,0.0,0.0,2,0.6730590380874335,False
9,9.998052800596113e-05,0.4393939393939394,0.2513354700854701,0.27450980392156865,0.4575645756457565,0.0,0.0,0.0,12,0.4857142857142857,1.0,0.6538461538461539,17,0.35714285714285715,0.5,0.4166666666666667,10,0.4117647058823529,0.4666666666666667,0.4375,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.6671904343547244,0.14705882352941177,0.04273504273504273,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.14705882352941177,1.0,0.2564102564102564,5,0.0,0.0,0.0,2,0.8521835535180335,False
10,9.992212734338192e-05,0.42424242424242425,0.22727272727272727,0.24910179640718566,0.5048349449816605,0.0,0.0,0.0,12,0.4473684210526316,1.0,0.6181818181818182,17,0.2,0.2,0.2,10,0.5,0.6,0.5454545454545454,15,0.0,0.0,0.0,9,0.0,0.0,0.0,3,0.5755844862172098,0.14705882352941177,0.04273504273504273,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.14705882352941177,1.0,0.2564102564102564,5,0.0,0.0,0.0,2,0.9580736257281958,False
11,9.982484395882215e-05,0.48484848484848486,0.35250860250860255,0.3382483043350044,0.6427067669172932,0.5,0.4166666666666667,0.45454545454545453,12,0.48148148148148145,0.7647058823529411,0.5909090909090909,17,0.2,0.1,0.13333333333333333,10,0.55,0.7333333333333333,0.6285714285714286,15,0.5,0.2222222222222222,0.3076923076923077,9,0.0,0.0,0.0,3,0.4746256557377902,0.14705882352941177,0.04273504273504273,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,10,0.0,0.0,0.0,3,0.0,0.0,0.0,8,0.14705882352941177,1.0,0.2564102564102564,5,0.0,0.0,0.0,2,1.14485668797119,False
