cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.2857142857142858,17.35215732029506,7,16.066443034580775
1,6.375,17.479129791259766,8,11.104129791259766
2,12.6,17.617274856567384,5,5.017274856567383
3,16.428571428571427,17.682021141052246,7,1.2534497124808175
4,18.857142857142858,17.627562250409806,7,1.2295806067330497
