epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_loss,is_best
1,2.125e-05,0.21212121212121213,0.11317829457364341,-0.03125,-0.02666666666666684,0.17857142857142858,0.3333333333333333,0.23255813953488372,15,0.23684210526315788,0.5625,0.3333333333333333,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.7273148554744142,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7077787880804024,True
2,3.25e-05,0.24242424242424243,0.07804878048780488,0.0,0.0,0.0,0.0,0.0,15,0.24242424242424243,1.0,0.3902439024390244,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6866961508086233,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7192319318359973,False
3,4.375e-05,0.24242424242424243,0.07804878048780488,0.0,0.0,0.0,0.0,0.0,15,0.24242424242424243,1.0,0.3902439024390244,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6574513536511045,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7329974153462578,False
4,5.4999999999999995e-05,0.24242424242424243,0.10441400304414002,0.01873327386262258,0.051524710830704534,0.0,0.0,0.0,15,0.2631578947368421,0.9375,0.410958904109589,16,0.1111111111111111,0.1111111111111111,0.1111111111111111,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6403948603254376,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.732997962774015,False
5,6.625e-05,0.15151515151515152,0.07105263157894737,0.012028869286287103,0.014207650273223904,0.0,0.0,0.0,15,0.3333333333333333,0.0625,0.10526315789473684,16,0.14285714285714285,1.0,0.25,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6364678960857969,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7583387982611562,False
6,7.75e-05,0.13636363636363635,0.049315068493150684,-0.003735325506937004,0.0014582573824279965,0.0,0.0,0.0,15,0.0,0.0,0.0,16,0.140625,1.0,0.2465753424657534,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6320114892540556,0.17647058823529413,0.06,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.17647058823529413,1.0,0.3,6,0.8066198818823871,False
7,8.875e-05,0.3181818181818182,0.1817829457364341,0.16054267947993217,0.3289332857652515,0.0,0.0,0.0,15,0.4375,0.875,0.5833333333333334,16,0.20588235294117646,0.7777777777777778,0.32558139534883723,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.5856514937949903,0.17647058823529413,0.06,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.17647058823529413,1.0,0.3,6,0.8364265846271141,False
8,0.0001,0.4696969696969697,0.38168846902189213,0.3233743409490334,0.6055776892430279,0.75,0.2,0.3157894736842105,15,0.4666666666666667,0.875,0.6086956521739131,16,0.38461538461538464,0.5555555555555556,0.45454545454545453,9,0.47368421052631576,0.6,0.5294117647058824,15,0.0,0.0,0.0,11,0.48355380549575344,0.17647058823529413,0.06,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.17647058823529413,1.0,0.3,6,1.1617363872481328,False
9,9.998052800596113e-05,0.6363636363636364,0.5547058823529412,0.5349383440986495,0.7690962099125365,0.6,1.0,0.75,15,0.75,0.375,0.5,16,0.875,0.7777777777777778,0.8235294117647058,9,0.56,0.9333333333333333,0.7,15,0.0,0.0,0.0,11,0.41259553595022724,0.17647058823529413,0.06,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.17647058823529413,1.0,0.3,6,1.1931074929003622,False
10,9.992212734338192e-05,0.5909090909090909,0.5221158246787537,0.4787949692892659,0.738556338028169,0.5,0.8,0.6153846153846154,15,0.5714285714285714,0.25,0.34782608695652173,16,0.9,1.0,0.9473684210526315,9,0.56,0.9333333333333333,0.7,15,0.0,0.0,0.0,11,0.35593790131987946,0.17647058823529413,0.06,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.17647058823529413,1.0,0.3,6,1.6150405167364608,False
