epoch,lr,train_mae,train_rmse,train_r2,train_pearson_r,train_spearman_r,train_nmae,train_ba_mean_diff,train_ba_loa_upper,train_ba_loa_lower,train_rounded_acc_1,train_tolerance_acc_1p5,train_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_1,val_tolerance_acc_1p5,val_loss,is_best
1,2.125e-05,5.848350297159223,6.522303622067599,-0.021668015948723918,0.3081281205298361,0.311908334347395,0.2924175148579612,-1.0506936116005057,11.566057565948823,-13.667444789149835,0.05970149253731343,0.05970149253731343,6.05010262959039,6.268250378695401,6.707257055463753,-0.016667358254884412,0.33742127361983787,0.31484697599904315,0.31341251893477007,-0.9917925343368993,12.009915114081684,-13.993500182755481,0.030303030303030304,0.030303030303030304,5.768012018878051,True
2,3.25e-05,5.772770383464756,6.437338296694141,0.004776918852650636,0.36211961511954016,0.36862621304765225,0.2886385191732378,-0.468141669657693,12.115633452518608,-13.051916791833996,0.08955223880597014,0.08955223880597014,5.967304807634496,6.102895808942391,6.600292603548734,0.015500825709116817,0.6364252455511201,0.5333464207583578,0.3051447904471195,0.3323608889724269,13.252522513927543,-12.587800735982688,0.06060606060606061,0.06060606060606061,5.599588419211031,True
3,4.375e-05,5.652862740986383,6.3520737274108034,0.03096640366126402,0.6694511734132461,0.6662550814599333,0.28264313704931915,0.11211714815737596,12.560242159798765,-12.336007863484014,0.11940298507462686,0.11940298507462686,5.845545936698344,5.71683744950728,6.30990712558292,0.10022294929106801,0.8376124942346732,0.7183336807386365,0.285841872475364,0.8520475734363903,13.106193113389205,-11.402097966516424,0.06060606060606061,0.06060606060606061,5.225826819135685,True
4,5.4999999999999995e-05,4.948471660044656,5.662500026849061,0.2299406330119702,0.8840367001548477,0.8724473696826599,0.2474235830022328,0.3002714256742107,11.38315613633319,-10.782613284984768,0.13432835820895522,0.13432835820895522,5.092613934758884,2.855807788444288,3.787374171930648,0.6758355359067025,0.8825717147935942,0.821216088010277,0.1427903894222144,0.7357142983060895,8.01756341976751,-6.546134823155331,0.36363636363636365,0.36363636363636365,2.3917648382560173,True
5,6.625e-05,2.4329584925921997,3.262451075783517,0.7443794357767534,0.9001715732536966,0.8980264130034035,0.12164792462960998,0.4281226734616863,6.767229928466739,-5.910984581543366,0.417910447761194,0.417910447761194,3.0058054767437836,2.243676301204797,3.3633973289208905,0.7443502761289682,0.8727579892056715,0.8101570670331952,0.11218381506023985,0.316985289255778,6.879901783197032,-6.245931204685475,0.48484848484848486,0.48484848484848486,1.8094881876249507,True
6,7.75e-05,1.8240233499612382,2.4785146931618622,0.8524664578733526,0.93085948663732,0.9207855617907422,0.09120116749806191,0.2940822323756431,5.117654069144457,-4.529489604393172,0.5373134328358209,0.5373134328358209,2.379188828681832,2.2263523629217437,3.3844489777460107,0.7411400156148835,0.8807840046475367,0.8833811907753888,0.11131761814608718,0.7637590025410508,7.226163772615726,-5.698645767533623,0.42424242424242425,0.42424242424242425,1.7878913222671007,False
7,8.875e-05,1.4269230899526113,1.964078694421267,0.9073542411260724,0.9597645633058628,0.9612440486068988,0.07134615449763057,0.3586415176960959,4.143513360720368,-3.426230325328176,0.6567164179104478,0.6567164179104478,2.0764876589846257,2.178358641537753,3.3662986801578976,0.7439090261145571,0.8836263653057522,0.885391921862131,0.10891793207688764,0.5046972650470156,7.028067091966004,-6.0186725618719725,0.45454545454545453,0.45454545454545453,1.7235247559318638,False
8,0.0001,1.1703366236900217,1.6165992587574716,0.9372357238592569,0.9723829942868131,0.9704837030355022,0.058516831184501086,0.19455455666157737,3.340059436363204,-2.950950323040049,0.7164179104477612,0.7164179104477612,1.7791372217349153,1.9071382175792346,3.4101822100054435,0.7371886318954604,0.8836280392510903,0.9008075268604876,0.09535691087896173,0.8470499009797068,7.321535191264531,-5.627435389305117,0.5757575757575758,0.5757575757575758,1.4739229500895799,True
9,9.995288696830197e-05,0.9602797743099839,1.3228301100407607,0.9579742069848343,0.9817273373907474,0.9787633933676271,0.048013988715499195,0.14653744626401075,2.7233272229502714,-2.4302523304222503,0.7611940298507462,0.7611940298507462,1.609627061103707,1.7279397682710127,3.133682540329367,0.7780787071257904,0.8990638124036885,0.905834354577343,0.08639698841355063,0.5231590090375958,6.578978883043339,-5.532660864968147,0.6363636363636364,0.6363636363636364,1.321988864592982,True
10,9.98116375555414e-05,0.7568067828221108,1.0290180685666006,0.9745695658194431,0.9893127045182227,0.9852231517668454,0.03784033914110554,0.1465867348571322,2.1428931744823556,-1.849719704768091,0.8208955223880597,0.8208955223880597,1.3965605187771926,1.7550258817094746,3.3514020630206427,0.7461705297345249,0.8904608852286319,0.9098558167508273,0.08775129408547373,0.6986572128353696,7.123085729380024,-5.725771303709284,0.6060606060606061,0.6060606060606061,1.3558898371775432,False
