epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
1,1.6494469298652155,1.481005239125454,0.45454545454545453,0.2743288084464555,0.3003533568904594,0.42728904847396776,0.5714285714285714,0.6666666666666666,0.6153846153846154,6,0.5,0.4444444444444444,0.47058823529411764,9,0.0,0.0,0.0,5,0.3888888888888889,1.0,0.56,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,True
2,1.2915406225925654,1.5070506951122573,0.3333333333333333,0.19647435897435897,0.15777262180974483,0.45594087549744167,0.5,0.8333333333333334,0.625,6,0.25,0.1111111111111111,0.15384615384615385,9,0.0,0.0,0.0,5,0.2777777777777778,0.7142857142857143,0.4,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
3,1.0409882653411942,1.7350312713420752,0.2727272727272727,0.17343604108309987,0.09278350515463918,0.3696629213483146,0.45454545454545453,0.8333333333333334,0.5882352941176471,6,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.0,0.0,0.0,5,0.21428571428571427,0.42857142857142855,0.2857142857142857,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
4,0.856759641004439,2.086908608675003,0.3333333333333333,0.2055167055167055,0.16455696202531644,0.43877551020408156,0.5555555555555556,0.8333333333333334,0.6666666666666666,6,0.5,0.1111111111111111,0.18181818181818182,9,0.0,0.0,0.0,5,0.2631578947368421,0.7142857142857143,0.38461538461538464,7,0.0,0.0,0.0,5,0.0,0.0,0.0,1,False
5,0.6882246536105426,2.1717792180395037,0.36363636363636365,0.2614991003148898,0.2107061503416856,0.5162303664921466,0.5,0.8333333333333334,0.625,6,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.0,0.0,0.0,5,0.25,0.42857142857142855,0.3157894736842105,7,0.375,0.6,0.46153846153846156,5,0.0,0.0,0.0,1,False
6,0.6071390347397743,2.4383491927249863,0.24242424242424243,0.17992530345471522,0.06674208144796379,0.4107142857142857,0.375,0.5,0.42857142857142855,6,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.1,0.14285714285714285,0.11764705882352941,7,0.4,0.8,0.5333333333333333,5,0.0,0.0,0.0,1,False
7,0.5019342561859397,2.570635386409633,0.30303030303030304,0.23280423280423276,0.12254335260115601,0.37262357414448677,0.5555555555555556,0.8333333333333334,0.6666666666666666,6,0.1111111111111111,0.1111111111111111,0.1111111111111111,9,0.0,0.0,0.0,5,0.2857142857142857,0.2857142857142857,0.2857142857142857,7,0.2857142857142857,0.4,0.3333333333333333,5,0.0,0.0,0.0,1,False
8,0.45217761874791995,3.142029689172826,0.21212121212121213,0.18333333333333335,0.04026845637583887,0.24225028702640639,0.5,0.3333333333333333,0.4,6,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.23076923076923078,0.42857142857142855,0.3,7,0.4,0.4,0.4,5,0.0,0.0,0.0,1,False
9,0.4288816001025302,2.854625215979688,0.2727272727272727,0.21699346405228756,0.10305775764439407,0.35783783783783774,0.5555555555555556,0.8333333333333334,0.6666666666666666,6,0.0,0.0,0.0,9,0.0,0.0,0.0,5,0.2,0.2857142857142857,0.23529411764705882,7,0.4,0.4,0.4,5,0.0,0.0,0.0,1,False
10,0.39291812300088985,3.3780344561349147,0.30303030303030304,0.2346139971139971,0.13750000000000007,0.3529411764705881,0.5,0.8333333333333334,0.625,6,0.16666666666666666,0.1111111111111111,0.13333333333333333,9,0.0,0.0,0.0,5,0.2857142857142857,0.2857142857142857,0.2857142857142857,7,0.3333333333333333,0.4,0.36363636363636365,5,0.0,0.0,0.0,1,False
