fold,mae,rmse,r2,pearson_r,spearman_r,nmae,ba_mean_diff,ba_loa_upper,ba_loa_lower,rounded_acc_1,tolerance_acc_1p5,loss
1,7.710097789764404,10.002706931800757,-1.2241095441466063,0.741698943100392,0.7227774804653231,0.3855048894882202,7.4453061889199645,20.5379832066643,-5.64737082882437,0.2647058823529412,0.2647058823529412,7.232696894249496
2,7.416985555128618,8.954992839145547,-0.8122556561762722,0.441705886018771,0.43867449875758113,0.3708492777564309,-6.020518577460087,6.972559702366413,-19.013596857286586,0.21212121212121213,0.21212121212121213,6.938035642440346
3,4.03303760470766,5.441039041698007,0.22343813290721515,0.5662901885251528,0.6558819811000429,0.201651880235383,1.7626442909240723,11.851979356241177,-8.326690774393033,0.2727272727272727,0.2727272727272727,3.5880732915016136
