epoch,lr,train_accuracy,train_macro_f1,train_cohen_kappa,train_weighted_kappa,train_precision_c0,train_recall_c0,train_f1_c0,train_support_c0,train_precision_c1,train_recall_c1,train_f1_c1,train_support_c1,train_precision_c2,train_recall_c2,train_f1_c2,train_support_c2,train_precision_c3,train_recall_c3,train_f1_c3,train_support_c3,train_precision_c4,train_recall_c4,train_f1_c4,train_support_c4,train_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_loss,is_best
1,2.125e-05,0.21212121212121213,0.08789954337899543,-0.03717135086128742,-0.022749752720079064,0.1111111111111111,0.06666666666666667,0.08333333333333333,15,0.22807017543859648,0.8125,0.3561643835616438,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.7241605733380173,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.694384466900545,True
2,3.25e-05,0.24242424242424243,0.07804878048780488,0.0,0.0,0.0,0.0,0.0,15,0.24242424242424243,1.0,0.3902439024390244,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6861129432013541,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7176844356106776,False
3,4.375e-05,0.24242424242424243,0.07804878048780488,0.0,0.0,0.0,0.0,0.0,15,0.24242424242424243,1.0,0.3902439024390244,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6559561687888521,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7609399987202065,False
4,5.4999999999999995e-05,0.19696969696969696,0.07123287671232877,-0.04014272970562005,0.00525762355415349,0.0,0.0,0.0,15,0.22807017543859648,0.8125,0.3561643835616438,16,0.0,0.0,0.0,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6410962476874843,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7822007656097412,False
5,6.625e-05,0.16666666666666666,0.09210526315789473,0.02967121090617475,0.03825136612021851,0.0,0.0,0.0,15,0.6666666666666666,0.125,0.21052631578947367,16,0.14285714285714285,1.0,0.25,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6381237608013731,0.2647058823529412,0.16071428571428573,0.1071428571428571,0.05192307692307685,0.0,0.0,0.0,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.23076923076923078,1.0,0.375,6,0.375,0.5,0.42857142857142855,6,0.8273262979937535,False
6,7.75e-05,0.13636363636363635,0.05,-0.005613472333600766,0.014207650273223904,0.0,0.0,0.0,15,0.0,0.0,0.0,16,0.14285714285714285,1.0,0.25,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6327853033036897,0.23529411764705882,0.1411764705882353,0.04121475054229928,0.08557457212713937,0.6666666666666666,0.36363636363636365,0.47058823529411764,11,0.14285714285714285,0.6666666666666666,0.23529411764705882,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7447229130595339,False
7,8.875e-05,0.3484848484848485,0.2017391304347826,0.2010135135135135,0.32797427652733113,0.0,0.0,0.0,15,0.4666666666666667,0.875,0.6086956521739131,16,0.25,1.0,0.4,9,0.0,0.0,0.0,15,0.0,0.0,0.0,11,0.6038074869098086,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.7025058561680364,False
8,0.0001,0.4090909090909091,0.35059523809523807,0.2662485746864309,0.5003154574132492,0.5294117647058824,0.6,0.5625,15,0.42857142857142855,0.375,0.4,16,0.3076923076923077,0.8888888888888888,0.45714285714285713,9,0.4444444444444444,0.26666666666666666,0.3333333333333333,15,0.0,0.0,0.0,11,0.5301455905943205,0.3235294117647059,0.09777777777777777,0.0,0.0,0.3235294117647059,1.0,0.4888888888888889,11,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.8380511621634166,False
9,9.998052800596113e-05,0.5454545454545454,0.4568051460734388,0.42223519112926755,0.6735525167297062,0.5384615384615384,0.9333333333333333,0.6829268292682927,15,0.6,0.1875,0.2857142857142857,16,0.6363636363636364,0.7777777777777778,0.7,9,0.5,0.8,0.6153846153846154,15,0.0,0.0,0.0,11,0.4724385951504563,0.4411764705882353,0.37478991596638656,0.2893289328932893,0.5903614457831325,0.7,0.6363636363636364,0.6666666666666666,11,0.0,0.0,0.0,6,0.2857142857142857,0.4,0.3333333333333333,5,0.45454545454545453,0.8333333333333334,0.5882352941176471,6,1.0,0.16666666666666666,0.2857142857142857,6,0.5509420833166908,True
10,9.992212734338192e-05,0.6212121212121212,0.5377050997782705,0.5152761457109283,0.7527377521613833,0.5769230769230769,1.0,0.7317073170731707,15,1.0,0.25,0.4,16,1.0,0.7777777777777778,0.875,9,0.5172413793103449,1.0,0.6818181818181818,15,0.0,0.0,0.0,11,0.43004582126935326,0.47058823529411764,0.24805194805194802,0.3076923076923077,0.5,0.6470588235294118,1.0,0.7857142857142857,11,0.0,0.0,0.0,6,0.29411764705882354,1.0,0.45454545454545453,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.5594529116854948,True
