epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_cohen_kappa,val_weighted_kappa,val_precision_c0,val_recall_c0,val_f1_c0,val_support_c0,val_precision_c1,val_recall_c1,val_f1_c1,val_support_c1,val_precision_c2,val_recall_c2,val_f1_c2,val_support_c2,val_precision_c3,val_recall_c3,val_f1_c3,val_support_c3,val_precision_c4,val_recall_c4,val_f1_c4,val_support_c4,val_precision_c5,val_recall_c5,val_f1_c5,val_support_c5,is_best
1,0.15546614185452506,1.2893811081846556,0.48484848484848486,0.2972582972582972,0.32974910394265244,0.5867620751341681,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,0.42857142857142855,0.75,0.5454545454545454,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,True
2,0.0001806050749639407,1.3908837156991163,0.42424242424242425,0.22664835164835165,0.24366706875753907,0.5235404896421845,0.5,0.16666666666666666,0.25,6,0.3888888888888889,0.875,0.5384615384615384,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
3,6.76429527905823e-05,1.4665963309167913,0.42424242424242425,0.22664835164835165,0.24366706875753907,0.5235404896421845,0.5,0.16666666666666666,0.25,6,0.3888888888888889,0.875,0.5384615384615384,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
4,2.4617928861584574e-05,1.5142701717037144,0.42424242424242425,0.22664835164835165,0.24366706875753907,0.5235404896421845,0.5,0.16666666666666666,0.25,6,0.3888888888888889,0.875,0.5384615384615384,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
5,1.608853596409782e-05,1.5424669287985924,0.42424242424242425,0.22664835164835165,0.24366706875753907,0.5235404896421845,0.5,0.16666666666666666,0.25,6,0.3888888888888889,0.875,0.5384615384615384,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
6,1.2947452288511642e-05,1.5520748312726165,0.42424242424242425,0.22664835164835165,0.24366706875753907,0.5235404896421845,0.5,0.16666666666666666,0.25,6,0.3888888888888889,0.875,0.5384615384615384,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
7,9.846272829163716e-06,1.5751950280515081,0.42424242424242425,0.22664835164835165,0.24366706875753907,0.5235404896421845,0.5,0.16666666666666666,0.25,6,0.3888888888888889,0.875,0.5384615384615384,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
8,6.238586583738389e-06,1.5965422305758252,0.42424242424242425,0.22664835164835165,0.24366706875753907,0.5235404896421845,0.5,0.16666666666666666,0.25,6,0.3888888888888889,0.875,0.5384615384615384,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
9,6.0676480083501116e-06,1.6158043040019092,0.42424242424242425,0.22664835164835165,0.24366706875753907,0.5235404896421845,0.5,0.16666666666666666,0.25,6,0.3888888888888889,0.875,0.5384615384615384,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
10,4.2046357547614075e-06,1.6465425784840728,0.42424242424242425,0.22664835164835165,0.24366706875753907,0.5235404896421845,0.5,0.16666666666666666,0.25,6,0.3888888888888889,0.875,0.5384615384615384,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
11,6.760317047813834e-06,1.6345136049796234,0.42424242424242425,0.22664835164835165,0.24366706875753907,0.5235404896421845,0.5,0.16666666666666666,0.25,6,0.3888888888888889,0.875,0.5384615384615384,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
12,2.6320438085584743e-06,1.613702474585311,0.48484848484848486,0.25483091787439616,0.32328106151990355,0.6064030131826741,0.5,0.16666666666666666,0.25,6,0.4375,0.875,0.5833333333333334,8,0.0,0.0,0.0,5,0.5333333333333333,1.0,0.6956521739130435,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
13,1.7096073934288514e-06,1.6694206545355192,0.45454545454545453,0.24106060606060606,0.2834740651387213,0.5649717514124294,0.5,0.16666666666666666,0.25,6,0.4117647058823529,0.875,0.56,8,0.0,0.0,0.0,5,0.5,0.875,0.6363636363636364,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
14,1.6374875039941595e-06,1.7115903755311261,0.45454545454545453,0.24106060606060606,0.2834740651387213,0.5649717514124294,0.5,0.16666666666666666,0.25,6,0.4117647058823529,0.875,0.56,8,0.0,0.0,0.0,5,0.5,0.875,0.6363636363636364,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
15,1.4985856664261338e-06,1.7312421848037929,0.45454545454545453,0.24106060606060606,0.2834740651387213,0.5649717514124294,0.5,0.16666666666666666,0.25,6,0.4117647058823529,0.875,0.56,8,0.0,0.0,0.0,5,0.5,0.875,0.6363636363636364,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
16,1.4181586910358962e-06,1.721038195564214,0.45454545454545453,0.24106060606060606,0.2834740651387213,0.5649717514124294,0.5,0.16666666666666666,0.25,6,0.4117647058823529,0.875,0.56,8,0.0,0.0,0.0,5,0.5,0.875,0.6363636363636364,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
17,1.1120174556497126e-06,1.7665478451064591,0.45454545454545453,0.24106060606060606,0.2834740651387213,0.5649717514124294,0.5,0.16666666666666666,0.25,6,0.4117647058823529,0.875,0.56,8,0.0,0.0,0.0,5,0.5,0.875,0.6363636363636364,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
18,1.1644420404512183e-06,1.7680421343186137,0.48484848484848486,0.25483091787439616,0.32328106151990355,0.6064030131826741,0.5,0.16666666666666666,0.25,6,0.4375,0.875,0.5833333333333334,8,0.0,0.0,0.0,5,0.5333333333333333,1.0,0.6956521739130435,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
19,7.56887486629558e-07,1.786889704520052,0.45454545454545453,0.24106060606060606,0.2834740651387213,0.5649717514124294,0.5,0.16666666666666666,0.25,6,0.4117647058823529,0.875,0.56,8,0.0,0.0,0.0,5,0.5,0.875,0.6363636363636364,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
20,7.112200622561512e-07,1.830341023672372,0.45454545454545453,0.2416225749559083,0.28174123337363965,0.5381679389312978,1.0,0.16666666666666666,0.2857142857142857,6,0.42105263157894735,1.0,0.5925925925925926,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
21,5.723217559441208e-07,1.8321778719228776,0.5151515151515151,0.2702277432712215,0.3615477629987909,0.6221374045801527,1.0,0.16666666666666666,0.2857142857142857,6,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.5333333333333333,1.0,0.6956521739130435,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
22,4.7470092396088825e-07,1.8486308626604804,0.5151515151515151,0.2702277432712215,0.3615477629987909,0.6221374045801527,1.0,0.16666666666666666,0.2857142857142857,6,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.5333333333333333,1.0,0.6956521739130435,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
23,6.122936583985383e-07,1.834280868241507,0.5151515151515151,0.2702277432712215,0.3615477629987909,0.6221374045801527,1.0,0.16666666666666666,0.2857142857142857,6,0.47058823529411764,1.0,0.64,8,0.0,0.0,0.0,5,0.5333333333333333,1.0,0.6956521739130435,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
24,3.92499189172722e-07,1.8374030552155367,0.48484848484848486,0.2562437562437562,0.3216444981862152,0.5801526717557253,1.0,0.16666666666666666,0.2857142857142857,6,0.4444444444444444,1.0,0.6153846153846154,8,0.0,0.0,0.0,5,0.5,0.875,0.6363636363636364,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
25,3.331910461392298e-07,1.8366001448142484,0.48484848484848486,0.2562437562437562,0.3216444981862152,0.5801526717557253,1.0,0.16666666666666666,0.2857142857142857,6,0.4444444444444444,1.0,0.6153846153846154,8,0.0,0.0,0.0,5,0.5,0.875,0.6363636363636364,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
26,2.597689043797678e-07,1.859182075555013,0.48484848484848486,0.2562437562437562,0.3216444981862152,0.5801526717557253,1.0,0.16666666666666666,0.2857142857142857,6,0.4444444444444444,1.0,0.6153846153846154,8,0.0,0.0,0.0,5,0.5,0.875,0.6363636363636364,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
27,1.982075104863055e-07,1.8906510869520858,0.45454545454545453,0.2416225749559083,0.28174123337363965,0.5381679389312978,1.0,0.16666666666666666,0.2857142857142857,6,0.42105263157894735,1.0,0.5925925925925926,8,0.0,0.0,0.0,5,0.46153846153846156,0.75,0.5714285714285714,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
28,1.7744952522880384e-07,1.8991230235745509,0.48484848484848486,0.2562437562437562,0.3216444981862152,0.5801526717557253,1.0,0.16666666666666666,0.2857142857142857,6,0.4444444444444444,1.0,0.6153846153846154,8,0.0,0.0,0.0,5,0.5,0.875,0.6363636363636364,8,0.0,0.0,0.0,4,0.0,0.0,0.0,2,False
