cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.875,10.065205991268158,8,8.190205991268158
1,13.8,17.16876792907715,5,5.813334274291992
2,42.0,32.20518956865583,7,11.101913179670062
3,58.714285714285715,46.793462480817524,7,11.920823233468193
4,72.0,40.13076317310333,6,31.869236826896667
