cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.875,53.14493751525879,8,51.26993751525879
1,13.8,56.38675384521484,5,42.586753845214844
2,42.0,53.777574266706196,7,11.777574266706194
3,58.714285714285715,58.99103437151228,7,2.1200027465820312
4,72.0,59.78002961476644,6,12.21997038523356
