cal_bin,mean_true,mean_pred,count,mean_abs_error
0,1.875,3.2519411146640778,8,3.1835499703884125
1,13.8,3.5109394073486326,5,10.289060592651367
2,42.0,4.080016681126186,7,37.91998331887381
3,58.714285714285715,4.000360522951398,7,54.71392519133432
4,72.0,4.5059555768966675,6,67.49404442310333
