epoch,lr,train_mae,train_rmse,train_r2,train_pearson_r,train_spearman_r,train_nmae,train_ba_mean_diff,train_ba_loa_upper,train_ba_loa_lower,train_rounded_acc_5,train_tolerance_acc_10,train_loss,val_mae,val_rmse,val_r2,val_pearson_r,val_spearman_r,val_nmae,val_ba_mean_diff,val_ba_loa_upper,val_ba_loa_lower,val_rounded_acc_5,val_tolerance_acc_10,val_loss,is_best
1,2.125e-05,24.58621290958289,29.417024174916435,-0.2511725436949479,0.39296583951575254,0.35463337265773687,0.2458621290958289,13.482662489919951,64.72754087597133,-37.76221589613142,0.09090909090909091,0.25757575757575757,24.787613799355245,25.77599603989545,30.938520854701338,-0.24275335844007917,0.37607370778025756,0.2219688154592555,0.2577599603989545,13.916275136611041,68.07506376348391,-40.24251349026182,0.20588235294117646,0.2647058823529412,25.286239119137036,True
2,3.25e-05,24.12606956019546,27.951288555374624,-0.12959665591196745,0.3130249439307628,0.30409090565983476,0.24126069560195462,9.909650629216975,61.13556795248974,-41.316266694055784,0.06060606060606061,0.21212121212121213,24.251622090195166,25.16827100865981,28.485546438259473,-0.053501024182550205,0.5887544883815299,0.5039582442273416,0.2516827100865981,7.154560313505285,61.196513392624425,-46.88739276561385,0.08823529411764706,0.17647058823529413,24.657118129730225,False
3,4.375e-05,23.342620502818715,26.388694868634033,-0.006828622913737092,0.6433803258244627,0.6530596759369135,0.23342620502818714,5.916212602095171,56.321439480352225,-44.48901427616188,0.07575757575757576,0.12121212121212122,23.555826406767874,24.966852636898267,27.18024751687384,0.04083644891435767,0.7566515312143293,0.7775048757269221,0.24966852636898268,0.9406883015352137,54.18205847767569,-52.30068187460527,0.029411764705882353,0.08823529411764706,24.466869670269535,False
4,5.4999999999999995e-05,21.52138868967692,24.69608147016114,0.11818835643548309,0.7724384264088223,0.7805863885730594,0.2152138868967692,6.786391951821067,53.32726464739967,-39.75448074375754,0.09090909090909091,0.18181818181818182,21.686788495381673,25.3086217992446,28.119772586794845,-0.026619384847716532,0.8038612400910289,0.91090107256931,0.253086217992446,-8.0155590281767,44.812619657688984,-60.843737714042376,0.029411764705882353,0.08823529411764706,24.824583674412146,False
5,6.625e-05,13.505036469661828,16.19451638074292,0.620811029107091,0.8796746583682259,0.848498909365526,0.13505036469661827,4.277605114561139,34.8915537563516,-26.336343527229317,0.30303030303030304,0.36363636363636365,14.621782932859478,26.8865248595967,34.14213283413426,-0.5134467588752141,0.8063785754904755,0.868994097036546,0.268865248595967,-22.507453203201294,27.811506773829457,-72.82641318023204,0.17647058823529413,0.29411764705882354,26.40584653697762,False
6,7.75e-05,7.314904790936095,9.704972968916692,0.8638215486912706,0.9322367535007826,0.913025210284684,0.07314904790936094,1.3547518036582253,20.19025470874935,-17.4807511014329,0.4393939393939394,0.7424242424242424,9.455957713271632,32.70670795440674,41.34424329917046,-1.2192996651987849,0.7865610802492885,0.8164952485669296,0.3270670795440674,-31.28798532485962,21.683110738257398,-84.25908138797664,0.20588235294117646,0.3235294117647059,32.22244949247323,False
7,8.875e-05,6.255785385767619,8.5772425670778,0.8936309905030182,0.9455814308729492,0.9248351746576429,0.06255785385767619,-0.576463236953273,16.196920881389904,-17.34984735529645,0.5303030303030303,0.8181818181818182,7.866637982744159,15.961268032298369,18.46538733857726,0.5573069576732168,0.9131155642288316,0.916580772549941,0.1596126803229837,12.524755702299231,39.11878688259383,-14.069275477995369,0.17647058823529413,0.29411764705882354,15.48626159219181,False
8,0.0001,5.747486251773256,7.798663145300107,0.9120653469479489,0.9552967285079688,0.9355373016646429,0.05747486251773256,-0.585520433657097,14.656717025938805,-15.827757893252999,0.5757575757575758,0.8636363636363636,7.315565727696274,31.00097364537856,37.303794394551204,-0.8067242336896758,0.6802944056176293,0.9463608210970333,0.3100097364537856,28.59449498793658,75.54980934038163,-18.36081936450847,0.11764705882352941,0.23529411764705882,30.372831791054967,False
9,9.998052800596113e-05,5.047987518888531,6.94091160023234,0.9303449261275542,0.965102732672653,0.9459467923862951,0.05047987518888531,-0.7918624516689416,12.723500521623576,-14.30722542496146,0.6515151515151515,0.8939393939393939,6.739033245317864,24.078620265511905,30.73499901551522,-0.226456810958084,0.886236492419271,0.9049143617789152,0.24078620265511905,-21.196836597779217,22.425132414847006,-64.81880561040543,0.23529411764705882,0.4411764705882353,23.586508921080945,True
10,9.992212734338192e-05,4.360259616013729,6.324147169240224,0.9421739314973624,0.9711534350706791,0.9671629230740002,0.04360259616013729,-0.774560910282713,11.52744787836934,-13.076569698934765,0.7727272727272727,0.8939393939393939,6.089209345615271,28.340693642111386,35.40429078058097,-0.627412510668423,0.5958018709898374,0.6207758573424822,0.28340693642111386,22.43234567081227,76.11823312422887,-31.25354178260432,0.17647058823529413,0.35294117647058826,27.69522785322339,False
11,9.982484395882215e-05,3.963496713927298,5.856088559648805,0.9504167485766271,0.9753505085149162,0.9664313323606311,0.039634967139272975,-0.7339132915843617,10.653525538412412,-12.121352121581134,0.7878787878787878,0.9090909090909091,5.918378617546775,10.27265056441812,13.572914579950504,0.7608160222906628,0.9358840422350433,0.9196508806475794,0.1027265056441812,-3.455134433858535,22.271391053392914,-29.181659921109986,0.38235294117647056,0.5882352941176471,9.869674197365256,True
12,9.96887543897155e-05,3.6102413950544414,5.255107962909932,0.9600714980786175,0.9804266032406601,0.9716778829050782,0.036102413950544414,-0.7352898373748317,9.463399964367294,-10.93397963911696,0.8333333333333334,0.9696969696969697,5.516889807672212,20.487050084506762,25.113452008791498,0.18116069849563965,0.7716117762235782,0.9325453346576608,0.20487050084506764,15.181021157433005,54.39190099995598,-24.029858685089966,0.14705882352941177,0.38235294117647056,20.061970208672918,False
